t; T; m; Hf; dT; uV; Purge
7.504334;53.24201;9.755128;-73.13699;-1.615112;-9.809389;99.98319
7.512666;53.27961;9.750359;-73.14104;-1.615225;-9.811451;100.0095
7.521000;53.32605;9.745619;-73.14522;-1.615360;-9.813616;100.0166
7.529334;53.36443;9.740902;-73.14900;-1.615450;-9.815516;99.97926
7.537668;53.40701;9.736187;-73.15216;-1.615472;-9.816992;100.0118
7.546000;53.45004;9.731459;-73.15528;-1.615492;-9.818450;100.0004
7.554334;53.49062;9.726706;-73.15876;-1.615548;-9.820141;99.99004
7.562668;53.53504;9.721966;-73.16210;-1.615588;-9.821732;99.96093
7.571000;53.57874;9.717269;-73.16504;-1.615588;-9.823066;100.0063
7.579334;53.62037;9.712587;-73.16766;-1.615547;-9.824174;100.0164
7.587666;53.65818;9.707876;-73.17040;-1.615529;-9.825386;99.95063
7.596000;53.69766;9.703124;-73.17294;-1.615486;-9.826447;100.0883
7.604334;53.74462;9.698306;-73.17468;-1.615354;-9.826969;99.96655
7.612666;53.78835;9.693472;-73.17615;-1.615189;-9.827303;100.0077
7.621000;53.82834;9.688658;-73.17766;-1.615030;-9.827678;100.0065
7.629334;53.87322;9.683894;-73.17922;-1.614874;-9.828070;99.98272
7.637666;53.91753;9.679199;-73.18039;-1.614673;-9.828195;100.0169
7.646000;53.95506;9.674512;-73.18126;-1.614443;-9.828128;100.0130
7.654334;53.99710;9.669786;-73.18170;-1.614165;-9.827770;99.96046
7.662668;54.04036;9.665014;-73.18216;-1.613892;-9.827428;100.0087
7.671000;54.07813;9.660225;-73.18171;-1.613518;-9.826482;100.0290
7.679334;54.11774;9.655474;-73.18125;-1.613138;-9.825506;99.98219
7.687668;54.16713;9.650756;-73.18076;-1.612756;-9.824519;99.97697
7.696000;54.21150;9.646031;-73.17981;-1.612322;-9.823205;100.0367
7.704334;54.24701;9.641272;-73.17837;-1.611835;-9.821579;99.99491
7.712666;54.28918;9.636572;-73.17638;-1.611292;-9.819580;100.0285
7.721000;54.33057;9.631858;-73.17419;-1.610730;-9.817455;99.95469
7.729334;54.38037;9.627179;-73.17160;-1.610114;-9.815041;100.0148
7.737666;54.42193;9.622547;-73.16957;-1.609560;-9.813008;100.0204
7.746000;54.46464;9.617955;-73.16687;-1.608931;-9.810516;99.96196
7.754334;54.51008;9.613348;-73.16398;-1.608279;-9.807894;100.0412
7.762666;54.55443;9.608691;-73.16090;-1.607602;-9.805130;99.96139
7.771000;54.58904;9.604063;-73.15735;-1.606876;-9.802059;99.96134
7.779334;54.63153;9.599501;-73.15360;-1.606136;-9.798866;100.0637
7.787668;54.67796;9.595031;-73.14946;-1.605349;-9.795402;99.96078
7.796000;54.71500;9.590532;-73.14519;-1.604542;-9.791838;100.0125
7.804334;54.75786;9.586028;-73.14056;-1.603700;-9.788046;100.0079
7.812668;54.80474;9.581475;-73.13563;-1.602826;-9.784043;100.0015
7.821000;54.85021;9.576882;-73.12969;-1.601838;-9.779356;99.98009
7.829334;54.89222;9.572326;-73.12331;-1.600801;-9.774375;100.0181
7.837666;54.93438;9.567853;-73.11680;-1.599752;-9.769303;99.96438
7.846000;54.97452;9.563446;-73.10979;-1.598648;-9.763889;100.0238
7.854334;55.01606;9.559044;-73.10237;-1.597503;-9.758214;99.99950
7.862666;55.06112;9.554547;-73.09454;-1.596304;-9.752241;100.0101
7.871000;55.10696;9.549976;-73.08644;-1.595077;-9.746088;99.96789
7.879334;55.14726;9.545450;-73.07798;-1.593810;-9.739696;99.99901
7.887666;55.19056;9.541009;-73.06876;-1.592458;-9.732782;100.0698
7.896000;55.23793;9.536592;-73.05895;-1.591042;-9.725465;99.95218
7.904334;55.28324;9.532196;-73.04912;-1.589627;-9.718139;100.0122
7.912668;55.32649;9.527793;-73.03932;-1.588219;-9.710839;99.97288
7.921000;55.37132;9.523349;-73.02871;-1.586717;-9.702962;99.98048
7.929334;55.41135;9.518879;-73.01747;-1.585150;-9.694672;100.0455
7.937668;55.45348;9.514391;-73.00584;-1.583540;-9.686112;99.99394
7.946000;55.49668;9.509996;-72.99400;-1.581913;-9.677418;99.99232
7.954334;55.54203;9.505682;-72.98197;-1.580267;-9.668606;100.0185
7.962666;55.58653;9.501334;-72.96936;-1.578560;-9.659389;100.0268
7.971000;55.63151;9.496965;-72.95678;-1.576852;-9.650184;99.93092
7.979334;55.67230;9.492611;-72.94399;-1.575125;-9.640840;100.0552
7.987666;55.71820;9.488268;-72.93009;-1.573280;-9.630766;99.95431
7.996000;55.76096;9.483951;-72.91538;-1.571342;-9.620124;100.0048
8.004334;55.79980;9.479647;-72.90078;-1.569422;-9.609566;100.0226
8.012666;55.84506;9.475330;-72.88568;-1.567446;-9.598675;99.99066
8.021000;55.88894;9.471034;-72.87045;-1.565453;-9.587689;99.98101
8.029334;55.93270;9.466766;-72.85456;-1.563390;-9.576262;100.0244
8.037666;55.98003;9.462531;-72.83834;-1.561288;-9.564599;99.98205
8.046000;56.02243;9.458359;-72.82122;-1.559084;-9.552320;100.0418
8.054334;56.07119;9.454141;-72.80372;-1.556843;-9.539796;99.96886
8.062668;56.10622;9.449928;-72.78545;-1.554518;-9.526757;100.0240
8.071000;56.14971;9.445706;-72.76690;-1.552164;-9.513531;99.94209
8.079334;56.19326;9.441484;-72.74778;-1.549748;-9.499910;100.0156
8.087666;56.24164;9.437316;-72.72765;-1.547216;-9.485600;100.0342
8.096000;56.28390;9.433236;-72.70747;-1.544678;-9.471251;99.95366
8.104332;56.32521;9.429205;-72.68688;-1.542100;-9.456641;100.0260
8.112668;56.37087;9.425109;-72.66584;-1.539471;-9.441720;99.98710
8.121000;56.41489;9.420944;-72.64394;-1.536747;-9.426212;100.0021
8.129334;56.46087;9.416708;-72.62160;-1.533976;-9.410406;100.0388
8.137666;56.50424;9.412550;-72.59866;-1.531142;-9.394200;99.96126
8.146000;56.54880;9.408472;-72.57509;-1.528235;-9.377563;99.99006
8.154334;56.59304;9.404461;-72.55103;-1.525272;-9.360594;100.0147
8.162666;56.63328;9.400485;-72.52671;-1.522283;-9.343439;100.0142
8.171000;56.68037;9.396503;-72.50212;-1.519268;-9.326120;99.99669
8.179334;56.72422;9.392481;-72.47676;-1.516166;-9.308264;100.0211
8.187668;56.77108;9.388458;-72.45098;-1.513014;-9.290118;100.0169
8.196000;56.80986;9.384469;-72.42449;-1.509789;-9.271499;99.94553
8.204334;56.85889;9.380563;-72.39765;-1.506526;-9.252649;100.0382
8.212666;56.89926;9.376709;-72.37100;-1.503285;-9.233924;99.97619
8.221000;56.94678;9.372838;-72.34384;-1.499988;-9.214850;100.0055
8.229332;56.98926;9.368936;-72.31640;-1.496661;-9.195594;99.99895
8.237668;57.03429;9.365015;-72.28814;-1.493247;-9.175781;100.0187
8.246000;57.08226;9.361092;-72.25968;-1.489804;-9.155816;99.98805
8.254334;57.12094;9.357228;-72.23020;-1.486255;-9.135170;100.0121
8.262666;57.16812;9.353412;-72.20001;-1.482628;-9.114051;99.94553
8.271000;57.21824;9.349594;-72.16931;-1.478944;-9.092575;100.0470
8.279334;57.26387;9.345829;-72.13843;-1.475236;-9.070970;100.0215
8.287666;57.30386;9.342032;-72.10679;-1.471448;-9.048850;99.98442
8.296000;57.35455;9.338270;-72.07432;-1.467569;-9.026172;100.0194
8.304334;57.40012;9.334590;-72.04076;-1.463567;-9.002745;99.97189
8.312668;57.44296;9.330939;-72.00665;-1.459508;-8.978950;99.98036
8.321000;57.49046;9.327288;-71.97230;-1.455420;-8.954991;100.0381
8.329334;57.53228;9.323644;-71.93738;-1.451274;-8.930647;99.96746
8.337666;57.58068;9.319966;-71.90262;-1.447146;-8.906420;100.0052
8.346000;57.62805;9.316275;-71.86753;-1.442979;-8.881952;99.99391
8.354332;57.67246;9.312606;-71.83136;-1.438694;-8.856749;100.0510
8.362668;57.71601;9.308951;-71.79436;-1.434323;-8.831000;99.97656
8.371000;57.76455;9.305363;-71.75684;-1.429895;-8.804900;99.97680
8.379334;57.80479;9.301772;-71.71870;-1.425400;-8.778375;100.0092
8.387666;57.85566;9.298187;-71.68028;-1.420874;-8.751652;99.99156
8.396000;57.89714;9.294629;-71.64135;-1.416298;-8.724609;99.98850
8.404334;57.94730;9.291139;-71.60163;-1.411633;-8.697014;99.99091
8.412666;57.99489;9.287715;-71.56112;-1.406877;-8.668872;99.99718
8.420999;58.03800;9.284328;-71.51982;-1.402038;-8.640204;100.0348
8.429334;58.08330;9.280951;-71.47801;-1.397146;-8.611192;99.96118
8.437668;58.13520;9.277599;-71.43554;-1.392182;-8.581731;100.0113
8.446000;58.18320;9.274270;-71.39228;-1.387126;-8.551714;100.0228
8.454334;58.22894;9.270957;-71.34845;-1.382012;-8.521332;100.0282
8.462666;58.27379;9.267676;-71.30419;-1.376848;-8.490639;99.93969
8.471000;58.32250;9.264328;-71.25896;-1.371580;-8.459296;100.0118
8.479332;58.36374;9.260972;-71.21291;-1.366226;-8.427412;100.0153
8.487668;58.41192;9.257631;-71.16661;-1.360844;-8.395338;100.0142
8.496001;58.46052;9.254308;-71.11952;-1.355379;-8.362745;100.0029
8.504334;58.50498;9.251004;-71.07157;-1.349820;-8.329562;99.99509
8.512666;58.55410;9.247765;-71.02292;-1.344182;-8.295901;100.0398
8.521000;58.59860;9.244566;-70.97389;-1.338507;-8.261986;99.96003
8.529334;58.65298;9.241387;-70.92439;-1.332782;-8.227760;100.0162
8.537666;58.70078;9.238207;-70.87372;-1.326927;-8.192722;99.99551
8.545999;58.74770;9.235028;-70.82226;-1.320988;-8.157164;100.0136
8.554334;58.79570;9.231903;-70.77058;-1.315022;-8.121437;99.98670
8.562668;58.84296;9.228778;-70.71826;-1.308987;-8.085278;100.0008
8.571000;58.89646;9.225641;-70.66493;-1.302842;-8.048438;99.98631
8.579334;58.93766;9.222505;-70.61063;-1.296592;-8.010937;99.98828
8.587666;58.98686;9.219445;-70.55584;-1.290288;-7.973092;100.0271
8.596000;59.03766;9.216376;-70.50038;-1.283914;-7.934806;99.96595
8.604332;59.08276;9.213290;-70.44389;-1.277426;-7.895816;100.0239
8.612668;59.12800;9.210224;-70.38689;-1.270888;-7.856487;99.98326
8.621001;59.17926;9.207184;-70.32980;-1.264346;-7.817111;99.99822
8.629334;59.22324;9.204174;-70.27152;-1.257672;-7.776920;100.0224
8.637666;59.26609;9.201203;-70.21238;-1.250909;-7.736153;99.96701
8.646000;59.31166;9.198280;-70.15270;-1.244090;-7.695024;100.0401
8.654334;59.36322;9.195409;-70.09208;-1.237173;-7.653269;100.0000
8.662666;59.41537;9.192553;-70.03114;-1.230219;-7.611285;100.0100
8.670999;59.46745;9.189637;-69.96913;-1.223146;-7.568568;99.97409
8.679334;59.51694;9.186728;-69.90658;-1.216014;-7.525479;100.0042
8.687668;59.56627;9.183899;-69.84341;-1.208818;-7.481976;100.0039
8.696000;59.61232;9.181059;-69.77920;-1.201507;-7.437762;100.0125
8.704334;59.66261;9.178201;-69.71382;-1.194069;-7.392750;100.0141
8.712666;59.71275;9.175320;-69.64840;-1.186630;-7.347718;99.91186
8.721000;59.76086;9.172400;-69.58249;-1.179132;-7.302329;100.0484
8.729332;59.80846;9.169478;-69.51587;-1.171560;-7.256464;99.99528
8.737668;59.86194;9.166525;-69.44916;-1.163978;-7.210542;99.99114
8.746001;59.90982;9.163599;-69.38148;-1.156293;-7.163955;100.0372
8.754334;59.95450;9.160735;-69.31304;-1.148532;-7.116874;99.98243
8.762666;60.00760;9.157874;-69.24384;-1.140690;-7.069269;99.98574
8.771000;60.05174;9.154939;-69.17406;-1.132787;-7.021280;100.0308
8.779334;60.10339;9.152012;-69.10387;-1.124842;-6.973010;99.97475
8.787666;60.15532;9.149102;-69.03338;-1.116862;-6.924525;100.0280
8.795999;60.20521;9.146220;-68.96224;-1.108816;-6.875610;100.0008
8.804334;60.25274;9.143387;-68.89005;-1.100658;-6.825981;99.99129
8.812668;60.29617;9.140566;-68.81687;-1.092395;-6.775692;100.0309
8.821000;60.35084;9.137714;-68.74326;-1.084087;-6.725105;99.93730
8.829334;60.39670;9.134816;-68.66912;-1.075725;-6.674163;100.0381
8.837666;60.45037;9.131860;-68.59472;-1.067335;-6.623042;99.97870
8.846000;60.49709;9.128938;-68.51976;-1.058884;-6.571532;99.97434
8.854332;60.54914;9.126102;-68.44496;-1.050453;-6.520135;100.0042
8.862668;60.59715;9.123297;-68.36926;-1.041926;-6.468128;99.98642
8.871001;60.64985;9.120492;-68.29337;-1.033382;-6.415992;99.98834
8.879334;60.70245;9.117736;-68.21712;-1.024801;-6.363614;100.0508
8.887666;60.75092;9.114962;-68.14074;-1.016205;-6.311138;99.97788
8.896000;60.80538;9.112176;-68.06443;-1.007614;-6.258694;100.0417
8.904334;60.84963;9.109418;-67.98740;-0.9989501;-6.205774;99.95634
8.912666;60.89960;9.106658;-67.91022;-0.9902744;-6.152760;100.0586
8.920999;60.95264;9.103918;-67.83270;-0.9815616;-6.099507;99.95936
8.929334;60.99745;9.101129;-67.75478;-0.9728089;-6.045984;100.0286
8.937668;61.04372;9.098285;-67.67606;-0.9639745;-5.991928;100.0259
8.946000;61.09986;9.095380;-67.59769;-0.9551785;-5.938106;99.95585
8.954334;61.15132;9.092468;-67.51915;-0.9463649;-5.884160;99.99861
8.962666;61.20208;9.089525;-67.43993;-0.9374809;-5.829757;99.99249
8.971000;61.24997;9.086609;-67.36050;-0.9285775;-5.775218;100.0297
8.979332;61.30110;9.083719;-67.28099;-0.9196688;-5.720622;99.98339
8.987668;61.35093;9.080809;-67.20154;-0.9107699;-5.666078;100.0070
8.996001;61.39615;9.077892;-67.12218;-0.9018812;-5.611580;99.94151
9.004334;61.44965;9.074960;-67.04270;-0.8929847;-5.557014;100.0543
9.012666;61.49957;9.072062;-66.96332;-0.8841012;-5.502518;99.98791
9.021000;61.54770;9.069218;-66.88372;-0.8751887;-5.447837;100.0184
9.029334;61.60135;9.066449;-66.80381;-0.8662512;-5.392976;99.98197
9.037666;61.64868;9.063694;-66.72326;-0.8572482;-5.337685;99.97574
9.045999;61.70254;9.060912;-66.64282;-0.8482589;-5.282468;100.0304
9.054334;61.74992;9.058134;-66.56200;-0.8392282;-5.226978;99.95478
9.062668;61.80176;9.055332;-66.48056;-0.8301338;-5.171074;100.0398
9.071000;61.85394;9.052570;-66.39942;-0.8210753;-5.115377;100.0062
9.079334;61.90700;9.049878;-66.31776;-0.8119592;-5.059316;99.96151
9.087666;61.95556;9.047274;-66.23579;-0.8028106;-5.003037;100.0450
9.096000;62.00854;9.044715;-66.15343;-0.7936228;-4.946498;99.97150
9.104332;62.05178;9.042134;-66.07112;-0.7844458;-4.890003;100.0128
9.112668;62.10766;9.039551;-65.98868;-0.7752553;-4.833412;100.0429
9.121001;62.15467;9.037007;-65.90642;-0.7660859;-4.776937;99.95637
9.129334;62.20646;9.034519;-65.82378;-0.7568813;-4.720219;100.0198
9.137666;62.25908;9.032074;-65.74120;-0.7476845;-4.663540;99.96819
9.146000;62.31670;9.029687;-65.65860;-0.7384859;-4.606836;100.0127
9.154334;62.36885;9.027355;-65.57535;-0.7292172;-4.549686;99.99790
9.162666;62.41418;9.025061;-65.49168;-0.7199063;-4.492248;99.98371
9.170999;62.46291;9.022736;-65.40793;-0.7105932;-4.434774;100.0045
9.179334;62.51470;9.020429;-65.32457;-0.7013253;-4.377564;100.0163
9.187668;62.56894;9.018126;-65.24063;-0.6919951;-4.319960;100.0092
9.196000;62.61734;9.015838;-65.15630;-0.6826236;-4.262076;99.98906
9.204334;62.66817;9.013556;-65.07121;-0.6731741;-4.203690;99.99716
9.212666;62.72187;9.011322;-64.98636;-0.6637511;-4.145455;99.95751
9.221000;62.76828;9.009124;-64.90154;-0.6543350;-4.087244;100.0248
9.229332;62.81730;9.006952;-64.81671;-0.6449246;-4.029040;99.99085
9.237668;62.87280;9.004809;-64.73132;-0.6354584;-3.970470;100.0047
9.246001;62.92344;9.002739;-64.64589;-0.6259856;-3.911844;100.0276
9.254334;62.97294;9.000738;-64.56023;-0.6164910;-3.853070;99.99337
9.262666;63.02474;8.998768;-64.47379;-0.6069156;-3.793776;99.98102
9.271000;63.07380;8.996853;-64.38734;-0.5973419;-3.734469;100.0156
9.279334;63.12549;8.994984;-64.30062;-0.5877430;-3.674988;99.99799
9.287666;63.17955;8.993161;-64.21382;-0.5781363;-3.615444;99.99244
9.295999;63.22875;8.991376;-64.12644;-0.5684690;-3.555502;100.0422
9.304334;63.27772;8.989625;-64.03854;-0.5587498;-3.495217;99.98008
9.312668;63.33101;8.987892;-63.95029;-0.5489926;-3.434683;100.0081
9.321000;63.38500;8.986176;-63.86178;-0.5392109;-3.373978;99.96406
9.329334;63.43608;8.984460;-63.77290;-0.5293918;-3.313016;100.0163
9.337666;63.48635;8.982801;-63.68355;-0.5195254;-3.251744;100.0280
9.346000;63.53566;8.981161;-63.59362;-0.5095992;-3.190078;99.95216
9.354332;63.59649;8.979525;-63.50303;-0.4996025;-3.127958;99.98228
9.362668;63.64405;8.977905;-63.41206;-0.4895650;-3.065566;100.0294
9.371001;63.70047;8.976316;-63.32094;-0.4795180;-3.003096;100.0059
9.379334;63.74640;8.974761;-63.22912;-0.4693958;-2.940134;99.98766
9.387666;63.79898;8.973301;-63.13714;-0.4592594;-2.877066;100.0246
9.396000;63.85426;8.971936;-63.04420;-0.4490211;-2.813344;99.99947
9.404334;63.90239;8.970644;-62.95078;-0.4387350;-2.749300;99.99996
9.412666;63.95106;8.969321;-62.85744;-0.4284638;-2.685328;99.98129
9.420999;64.00840;8.967961;-62.76342;-0.4181186;-2.620876;100.0219
9.429334;64.06171;8.966632;-62.66916;-0.4077500;-2.556262;99.99944
9.437668;64.11163;8.965436;-62.57451;-0.3973447;-2.491394;99.99375
9.446000;64.16462;8.964340;-62.47928;-0.3868778;-2.426120;99.97362
9.454334;64.21784;8.963332;-62.38324;-0.3763281;-2.360308;100.0641
9.462666;64.26963;8.962359;-62.28693;-0.3657515;-2.294308;99.94328
9.471000;64.31678;8.961352;-62.18998;-0.3551102;-2.227884;100.0381
9.479332;64.36984;8.960328;-62.09291;-0.3444595;-2.161377;100.0062
9.487668;64.42272;8.959316;-61.99524;-0.3337473;-2.094466;99.99269
9.496001;64.47742;8.958374;-61.89648;-0.3229149;-2.026787;99.99728
9.504334;64.53012;8.957508;-61.79766;-0.3120842;-1.959094;99.95001
9.512666;64.58601;8.956672;-61.69818;-0.3011830;-1.890939;100.0421
9.521000;64.63508;8.955819;-61.59860;-0.2902752;-1.822724;99.96014
9.529334;64.68580;8.954939;-61.49866;-0.2793328;-1.754269;100.0038
9.537666;64.74556;8.954038;-61.39826;-0.2683428;-1.685497;100.0101
9.545999;64.79664;8.953136;-61.29706;-0.2572688;-1.616177;100.0090
9.554334;64.84282;8.952225;-61.19512;-0.2461204;-1.546369;99.99531
9.562668;64.90298;8.951364;-61.09242;-0.2348890;-1.476020;100.0123
9.571000;64.95144;8.950568;-60.98979;-0.2236704;-1.405730;99.98290
9.579334;65.00594;8.949849;-60.88713;-0.2124533;-1.335427;100.0494
9.587666;65.05572;8.949164;-60.78418;-0.2012070;-1.264920;99.98530
9.596000;65.11080;8.948481;-60.68079;-0.1899176;-1.194120;99.99081
9.604332;65.16147;8.947766;-60.57680;-0.1785694;-1.122930;99.98100
9.612668;65.21550;8.947062;-60.47215;-0.1671486;-1.051262;100.0006
9.621001;65.26476;8.946399;-60.36744;-0.1557279;-0.9795715;99.98131
9.629334;65.32124;8.945795;-60.26290;-0.1443309;-0.9080089;100.0431
9.637666;65.36960;8.945305;-60.15828;-0.1329248;-0.8363686;99.96516
9.646000;65.42572;8.944838;-60.05380;-0.1215396;-0.7648388;100.0514
9.654334;65.48036;8.944318;-59.94874;-0.1100939;-0.6929056;99.97661
9.662666;65.53169;8.943694;-59.84386;-.09867059;-0.6210930;99.93939
9.670999;65.58563;8.943068;-59.73868;-.08721992;-0.5490874;100.0368
9.679334;65.63394;8.942530;-59.63372;-.07579512;-0.4772226;100.0086
9.687668;65.69168;8.942051;-59.52838;-.06433247;-0.4050984;100.0277
9.696000;65.74226;8.941619;-59.42309;-.05288028;-0.3330176;99.98712
9.704334;65.80118;8.941186;-59.31760;-.04140712;-0.2607837;100.0145
9.712666;65.84869;8.940724;-59.21242;-.02997201;-0.1887680;99.96919
9.721000;65.89963;8.940231;-59.10713;-.01852818;-0.1166759;100.0140
9.729332;65.95642;8.939712;-59.00179;-7.0823E-3;-.04454946;99.99670
9.737668;66.00805;8.939194;-58.89644;.004361350;0.02758526;99.98616
9.746001;66.06616;8.938750;-58.79070;0.01584360;0.09998474;100.0195
9.754334;66.11908;8.938297;-58.68510;0.02730784;0.1722926;99.98816
9.762666;66.17174;8.937806;-58.57926;0.03879363;0.2447578;99.98964
9.771000;66.22619;8.937352;-58.47390;0.05022473;0.3169004;100.0259
9.779334;66.27500;8.936951;-58.36886;0.06161962;0.3888356;99.97830
9.787666;66.33078;8.936566;-58.26402;0.07298588;0.4606119;100.0018
9.795999;66.38275;8.936181;-58.15859;0.08441639;0.5328155;100.0338
9.804334;66.43920;8.935782;-58.05321;0.09583634;0.6049744;99.95611
9.812668;66.49032;8.935406;-57.94793;0.1072425;0.6770680;100.0361
9.821000;66.55022;8.935043;-57.84278;0.1186315;0.7490762;100.0074
9.829334;66.60053;8.934659;-57.73824;0.1299516;0.8206704;100.0265
9.837666;66.65595;8.934272;-57.63377;0.1412606;0.8922163;99.91344
9.846000;66.70318;8.933892;-57.52936;0.1525604;0.9637249;100.0335
9.854332;66.75926;8.933519;-57.42471;0.1638796;1.035376;100.0048
9.862668;66.81168;8.933109;-57.31996;0.1752085;1.107112;99.97141
9.871001;66.86650;8.932701;-57.21572;0.1864797;1.178504;100.0203
9.879334;66.91612;8.932286;-57.11210;0.1976820;1.249482;99.93710
9.887666;66.97068;8.931855;-57.00873;0.2088511;1.320271;100.0329
9.896000;67.01946;8.931434;-56.90554;0.2199977;1.390937;100.0647
9.904334;67.07769;8.931049;-56.80298;0.2310742;1.461182;99.95708
9.912666;67.12670;8.930694;-56.70049;0.2421386;1.531369;99.98738
9.920999;67.18484;8.930325;-56.59788;0.2532142;1.601649;99.98712
9.929334;67.23624;8.929939;-56.49602;0.2642053;1.671416;100.0332
9.937668;67.29138;8.929528;-56.39484;0.2751216;1.740733;99.96735
9.946000;67.33735;8.929099;-56.29376;0.2860215;1.809963;100.0502
9.954334;67.39428;8.928650;-56.19280;0.2969072;1.879124;99.97284
9.962666;67.44642;8.928236;-56.09213;0.3077588;1.948091;100.0116
9.971000;67.50626;8.927841;-55.99188;0.3185625;2.016777;100.0054
9.979332;67.55196;8.927422;-55.89192;0.3293303;2.085257;100.0213
9.987668;67.61000;8.926958;-55.79216;0.3400747;2.153607;100.0082
9.996001;67.65674;8.926484;-55.69252;0.3508039;2.221881;99.95900
10.00433;67.71382;8.926034;-55.59312;0.3615017;2.289977;100.0074
10.01267;67.76282;8.925620;-55.49434;0.3721314;2.357658;100.0065
10.02100;67.81610;8.925218;-55.39598;0.3827142;2.425061;99.98898
10.02933;67.86726;8.924820;-55.29812;0.3932382;2.492114;100.0084
10.03767;67.91981;8.924434;-55.20055;0.4037295;2.558977;99.97531
10.04600;67.97505;8.924066;-55.10328;0.4141852;2.625636;100.0354
10.05433;68.02700;8.923676;-55.00648;0.4245878;2.691975;99.95994
10.06267;68.07411;8.923303;-54.90994;0.4349584;2.758128;100.0612
10.07100;68.13293;8.922982;-54.81356;0.4453100;2.824184;100.0082
10.07933;68.18140;8.922704;-54.71776;0.4555960;2.889839;99.97518
10.08767;68.23803;8.922428;-54.62274;0.4657960;2.954970;99.97799
10.09600;68.29420;8.922112;-54.52809;0.4759537;3.019856;100.0093
10.10433;68.34266;8.921803;-54.43330;0.4861228;3.084836;100.0003
10.11267;68.39269;8.921509;-54.33946;0.4961880;3.149170;100.0238
10.12100;68.44014;8.921212;-54.24580;0.5062311;3.213380;99.98074
10.12933;68.49228;8.920920;-54.15299;0.5161800;3.277004;99.99936
10.13767;68.54674;8.920639;-54.06052;0.5260890;3.340396;99.96754
10.14600;68.59844;8.920391;-53.96838;0.5359624;3.403586;100.0389
10.15433;68.65400;8.920129;-53.87735;0.5457122;3.466006;99.97001
10.16267;68.70300;8.919809;-53.78635;0.5554572;3.528418;99.99908
10.17100;68.75384;8.919508;-53.69522;0.5652117;3.590896;100.0199
10.17933;68.80440;8.919231;-53.60418;0.5749550;3.653323;100.0131
10.18767;68.86165;8.918930;-53.51428;0.5845726;3.714968;99.95049
10.19600;68.91112;8.918601;-53.42457;0.5941692;3.776504;100.0246
10.20433;68.96491;8.918295;-53.33516;0.6037290;3.837825;99.99953
10.21267;69.01765;8.917968;-53.24584;0.6132788;3.899105;100.0687
10.22100;69.07010;8.917634;-53.15694;0.6227802;3.960094;99.94094
10.22933;69.12300;8.917241;-53.06860;0.6322200;4.020708;100.0094
10.23767;69.17253;8.916851;-52.98020;0.6416620;4.081348;100.0053
10.24600;69.22525;8.916519;-52.89287;0.6509877;4.141266;99.99262
10.25433;69.27968;8.916176;-52.80635;0.6602268;4.200658;100.0073
10.26267;69.32730;8.915924;-52.71956;0.6694876;4.260203;99.97900
10.27100;69.37768;8.915697;-52.63310;0.6787134;4.319539;100.0306
10.27933;69.42711;8.915496;-52.54746;0.6878491;4.378309;99.95225
10.28767;69.48140;8.915274;-52.46289;0.6968680;4.436356;100.0197
10.29600;69.53138;8.915024;-52.37794;0.7059248;4.494659;99.97189
10.30433;69.57993;8.914741;-52.29330;0.7149440;4.552734;100.0054
10.31267;69.63287;8.914481;-52.20946;0.7238776;4.610279;100.0039
10.32100;69.68334;8.914184;-52.12603;0.7327644;4.667544;100.0476
10.32933;69.73429;8.913905;-52.04236;0.7416748;4.724972;99.97150
10.33767;69.79092;8.913709;-51.95947;0.7504992;4.781875;99.99910
10.34600;69.83569;8.913484;-51.87778;0.7591940;4.837961;100.0200
10.35433;69.88564;8.913254;-51.79642;0.7678501;4.893817;99.96069
10.36267;69.94297;8.913024;-51.71492;0.7765214;4.949789;100.0237
10.37100;69.99269;8.912772;-51.63313;0.7852181;5.005940;100.0070
10.37933;70.04212;8.912519;-51.55276;0.7937622;5.061134;99.95525
10.38767;70.09250;8.912284;-51.47296;0.8022450;5.115951;100.0373
10.39600;70.14731;8.912024;-51.39312;0.8107263;5.170777;99.99112
10.40433;70.20270;8.911804;-51.31311;0.8192262;5.225746;100.0572
10.41267;70.24666;8.911556;-51.23389;0.8276389;5.280170;99.96926
10.42100;70.29860;8.911241;-51.15472;0.8360430;5.334540;99.98906
10.42933;70.34606;8.910889;-51.07628;0.8443707;5.388443;99.96972
10.43767;70.39849;8.910522;-50.99816;0.8526578;5.442104;99.98158
10.44600;70.44453;8.910125;-50.92086;0.8608588;5.495224;100.0682
10.45433;70.49487;8.909774;-50.84424;0.8689820;5.547851;100.0171
10.46267;70.54825;8.909488;-50.76746;0.8771226;5.600614;99.97306
10.47100;70.60304;8.909269;-50.69060;0.8852694;5.653434;100.0104
10.47933;70.65321;8.909071;-50.61465;0.8933162;5.705630;99.97038
10.48767;70.70540;8.908868;-50.53982;0.9012420;5.757059;100.0178
10.49600;70.75014;8.908624;-50.46511;0.9091538;5.808411;99.97680
10.50434;70.80707;8.908332;-50.39087;0.9170128;5.859454;99.95934
10.51266;70.85434;8.907978;-50.31704;0.9248266;5.910217;100.0349
10.52100;70.90210;8.907648;-50.24322;0.9326359;5.960962;100.0123
10.52934;70.95162;8.907384;-50.16962;0.9404222;6.011574;99.97792
10.53766;71.00113;8.907149;-50.09616;0.9481903;6.062082;100.0056
10.54600;71.05226;8.906884;-50.02366;0.9558551;6.111948;99.99888
10.55434;71.10301;8.906572;-49.95196;0.9634311;6.161250;100.0224
