"Time","Temperature","Heat flow","Heat","Normalized_heat_flow","Normalized heat","Room Temperature","Ampoule A Temperature","Ampoule B Temperature","Time markers"
690310.736136913,74.9999999131391,5.86849647526644E-06,5.52578848507742,0.000586849647526644,552.578848507742,28.6242455714521,75.0000679329491,75.0000220742715,""
690368.581053734,74.9999999244014,5.86714588487343E-06,5.52612795021489,0.000586714588487343,552.612795021489,28.6226007016229,75.0000702826671,75.0000244382785,""
690426.425970554,74.9999999652732,5.86602237192253E-06,5.52646725379225,0.000586602237192253,552.646725379225,28.6270070461048,75.0000752731865,75.0000294382966,""
690484.272886992,75.0000000061465,5.86489882013338E-06,5.52680656909886,0.000586489882013338,552.680656909886,28.6318263872059,75.000080263924,75.000034438533,""
690542.117803574,75.0000000580255,5.86375051835767E-06,5.52714582769779,0.000586375051835768,552.714582769779,28.6244685388811,75.0000763173415,75.0000305037333,""
690599.963720322,75.0000001501487,5.86251094864603E-06,5.52748492660146,0.000586251094864603,552.748492660146,28.6162802802832,75.0000723706907,75.0000265688656,""
690657.808637142,75.0000002422701,5.86127140036166E-06,5.52782401964344,0.000586127140036166,552.782401964344,28.6263257473991,75.0000692646898,75.0000234738376,""
690715.653553724,75.000000295305,5.86003113121004E-06,5.52816308320084,0.000586003113121004,552.816308320084,28.6376140794183,75.000066158689,75.0000203788097,""
690773.498470306,75.0000000964694,5.85878617072181E-06,5.52850195488576,0.000585878617072181,552.850195488576,28.629673804377,75.0000729834864,75.0000272140805,""
690831.345386982,74.999999897627,5.85754116718681E-06,5.52884083828778,0.000585754116718681,552.884083828778,28.620422520357,75.0000798086916,75.0000340497594,""
690889.190303802,74.9999997144513,5.8562762740191E-06,5.52917969649116,0.00058562762740191,552.917969649116,28.6236414919292,75.0000797723495,75.0000340237848,""
690947.036220312,74.999999806056,5.85465357976485E-06,5.52951831854021,0.000585465357976485,552.951831854021,28.6277100363679,75.0000797360068,75.0000339978098,""
691004.881136894,74.9999998976591,5.85303091356058E-06,5.52985693473582,0.000585303091356058,552.985693473582,28.6297488165063,75.0000813909078,75.0000356669171,""
691062.727053642,74.9999999892637,5.85140821929964E-06,5.53019555678627,0.000585140821929963,553.019555678627,28.6316493985561,75.0000830458374,75.0000373360533,""
691120.571970224,75.0000000619271,5.85013374687395E-06,5.5305339228573,0.000585013374687395,553.05339228573,28.6432141205367,75.0000746504558,75.00002895066,""
691178.417886972,75.000000134076,5.84886915306002E-06,5.53087228766672,0.000584886915306002,553.087228766672,28.6554370352466,75.000066254929,75.0000205651216,""
691236.262803555,75.0000002062237,5.84760458111114E-06,5.53121064662576,0.000584760458111114,553.121064662576,28.6453995018975,75.0000696141133,75.0000239369042,""
691294.107720375,74.9999999733454,5.84608261576639E-06,5.53154878167669,0.000584608261576639,553.154878167669,28.6338468280349,75.0000729732977,75.0000273086869,""
691351.952637196,74.9999997039414,5.84452945847779E-06,5.5318868895934,0.000584452945847779,553.18868895934,28.6263596939068,75.0000767632194,75.000031112072,""
691409.799553633,74.9999994345282,5.84297624749875E-06,5.53222500919801,0.000584297624749874,553.222500919801,28.6191490310207,75.0000805532796,75.0000349155961,""
691467.644470215,74.9999995055315,5.84152335835502E-06,5.5325629014617,0.000584152335835502,553.25629014617,28.6175785838337,75.000080504012,75.0000348798584,""
691525.490386963,74.9999996550212,5.84009373634094E-06,5.53290074947191,0.000584009373634094,553.290074947191,28.6163917773677,75.0000804547435,75.0000348441201,""
691583.335303545,74.9999998045082,5.83866413904528E-06,5.53323859164067,0.000583866413904528,553.323859164067,28.6128668528174,75.000084453298,75.0000388541358,""
