Summary
Name,"Ampoule (6-15-16) NO2-Ph-N2-OTs V3 PK2 Ar.rslt"
Start time,2016 июн 15 - 19:13
End time,2016 июн 17 - 15:30
Operator,"Alex"
Results file path,"C:\Users\S\Documents\Diazo\Ampoule (6-15-16) NO2-Ph-N2-OTs V3 PK2 Ar.rslt"
General Experiment Info
Bath temperature,85°C
,Sample - Ch 1,Sample - Ch 1
Total mass,10mg,10mg
Name,"NO2-Ph-N2-OTs V3 PK2 Ar","NO2-Ph-N2-OTs V3 PK2 Ar"
,Component - NO2-Ph-N2-OTs,Component - NO2-Ph-N2-OTs
Mass,10mg,10mg
Name,"NO2-Ph-N2-OTs","NO2-Ph-N2-OTs"
Physical shape,"Powder","Powder"
Preparation,"PK2 Ar","PK2 Ar"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Room Temperature","Ampoule A Temperature","Time markers"
22246.7117233276,85.000000277569,0.000371258509535533,5.71118834223127,0.0371258509535533,571.118834223127,28.4604641186485,85.0054438713286,""
22259.9980566502,85.0000004422382,0.000369570567967081,5.71611836423143,0.0369570567967081,571.611836423143,28.4704261049322,85.005427220325,""
22273.2843899727,84.9999998523956,0.00036791648397792,5.72100926804666,0.036791648397792,572.100926804666,28.4723525998279,85.0054076685308,""
22286.5707232952,84.9999991695353,0.000366266925421673,5.72589494329193,0.0366266925421673,572.589494329193,28.4690810362721,85.0053881135647,""
22299.8570566177,84.9999997273947,0.000364628651256672,5.73074210732156,0.0364628651256672,573.074210732156,28.4724436881404,85.0053684542803,""
22313.1433899403,85.0000004384842,0.000362991887738554,5.73558411583623,0.0362991887738554,573.558411583623,28.4800979306395,85.0053488415291,""
22326.4297232628,85.0000003492542,0.000361365763485565,5.74038791153672,0.0361365763485565,574.038791153672,28.4808619984727,85.0053307602763,""
22339.7160565853,85.0000001610085,0.000359741065746985,5.74518658365682,0.0359741065746985,574.518658365683,28.4771688988565,85.005312696849,""
22353.0023899078,85.0000000992172,0.00035819250339873,5.74994820301478,0.035819250339873,574.994820301478,28.4818090033927,85.0052952205027,""
22366.2887234688,85.0000000530985,0.000356654165240399,5.75470484664462,0.0356654165240399,575.470484664462,28.4918397532083,85.0052777088343,""
22379.5750570297,84.9999999552785,0.000355173899757289,5.75942622745626,0.0355173899757289,575.942622745626,28.4910595277097,85.0052590330365,""
22392.8613903522,84.9999998510393,0.000353701445062767,5.76414286534189,0.0353701445062767,576.414286534189,28.4832858184146,85.0052404149549,""
22406.1477236748,85.0000002423656,0.000352191895216164,5.76882452552796,0.0352191895216164,576.882452552796,28.4854890588839,85.0052237003826,""
22419.4340569973,85.0000006953294,0.000350677348292736,5.7735014738786,0.0350677348292736,577.35014738786,28.4941462623577,85.0052071094325,""
22432.7203903198,85.0000002096909,0.000349129305161183,5.77814251311596,0.0349129305161183,577.814251311596,28.497021324895,85.0051945984778,""
22446.0067236423,84.999999607105,0.000347576742731488,5.78277870750675,0.0347576742731488,578.277870750675,28.4961559933667,85.0051821086126,""
22459.2930569649,84.9999997331062,0.000346010012947159,5.78737836618705,0.0346010012947159,578.737836618705,28.4911517194784,85.0051703152674,""
22472.5793902874,84.9999999500474,0.000344441368731203,5.79197308780455,0.0344441368731203,579.197308780454,28.4834700159648,85.0051584494773,""
22485.8657236099,84.9999999917933,0.000342924810778766,5.79653178435416,0.0342924810778766,579.653178435416,28.4891218520011,85.0051441893936,""
22499.1520569324,85.0000000116335,0.000341415302179139,5.80108560527254,0.0341415302179139,580.108560527254,28.5033989866512,85.0051298210786,""
22512.438390255,84.9999997437004,0.000339930785134105,5.80560443183027,0.0339930785134105,580.560443183027,28.5058452690011,85.0051118732329,""
22525.7247235775,84.999999439722,0.000338449655699534,5.81011851489508,0.0338449655699534,581.011851489508,28.5006383221716,85.005093868984,""
22539.0110569,84.9999998029443,0.000336976470116328,5.81459804764398,0.0336976470116328,581.459804764398,28.4955901903303,85.0050739980141,""
22552.2973902225,85.0000002498843,0.000335504362994467,5.81907288982423,0.0335504362994467,581.907288982423,28.4906447939024,85.0050541035529,""
22565.5837235451,85.0000002948632,0.000334064919458722,5.82351372763626,0.0334064919458722,582.351372763626,28.4914733494917,85.0050334310778,""
22578.8700568676,85.0000002893173,0.00033262991722082,5.82794994184307,0.033262991722082,582.794994184307,28.4960370018379,85.0050127939679,""
22592.1563901901,84.9999998463214,0.000331204604908806,5.8323527206695,0.0331204604908806,583.23527206695,28.4997009030835,85.0049933289474,""
22605.4427235127,84.9999993482437,0.000329780612184497,5.83675094621891,0.0329780612184497,583.675094621891,28.502782766687,85.0049739917529,""
22618.7290568352,84.9999997618428,0.000328354217305551,5.84111583939512,0.0328354217305551,584.111583939512,28.4949396232858,85.0049588939955,""
22632.0153901577,85.0000002904372,0.000326927494792015,5.84547618630345,0.0326927494792015,584.547618630345,28.4800292306051,85.0049438269173,""
22645.3017234802,85.0000000249498,0.000325526637978765,5.84980351879101,0.0325526637978765,584.980351879101,28.4830751579971,85.0049297780543,""
22658.5880570412,84.9999996591253,0.000324129314461863,5.85412634150104,0.0324129314461863,585.412634150104,28.4977368026981,85.0049156961191,""
22671.8743906021,84.9999999646184,0.000322759001948028,5.85841685843939,0.0322759001948028,585.841685843939,28.4972449440516,85.0049005157955,""
22685.1607239246,85.0000003550845,0.000321392384922452,5.86270295544248,0.0321392384922452,586.270295544248,28.4869504756327,85.0048852936645,""
22698.4470572472,85.0000001978143,0.000320040764420568,5.8669573107681,0.0320040764420568,586.69573107681,28.4754636355754,85.0048686820355,""
22711.7333905697,84.999999971093,0.000318691198803073,5.87120731672058,0.0318691198803073,587.120731672058,28.4632054653979,85.0048521284211,""
22725.0197238922,84.9999998973373,0.000317359484915617,5.87542602331299,0.0317359484915617,587.542602331299,28.4566420597507,85.0048375043107,""
22738.3060572147,84.9999998430108,0.000316030220908949,5.87964043454016,0.0316030220908949,587.964043454016,28.4537625251963,85.0048228529082,""
22751.5923905373,85.0000000535255,0.000314708536238179,5.88382389008062,0.0314708536238179,588.382389008062,28.4522998753284,85.0048072931608,""
22764.8787238598,85.000000297738,0.000313387893315684,5.88800309089037,0.0313387893315684,588.800309089037,28.45175379023,85.0047916906174,""
22778.1650571823,85.0000002941109,0.000312083386692565,5.89215165685627,0.0312083386692565,589.215165685627,28.4660836273711,85.0047746627195,""
22791.4513905048,85.0000002588947,0.000310781101342104,5.89629600572509,0.0310781101342104,589.629600572509,28.4900365103163,85.0047576468514,""
22804.7377238274,85.0000000307602,0.000309505020942973,5.90041028799981,0.0309505020942973,590.041028799981,28.499339102845,85.0047410319268,""
22818.0240571499,84.9999997779941,0.000308232553367832,5.90452042505362,0.0308232553367832,590.452042505362,28.4991646079398,85.0047244882588,""
22831.3103904724,85.0000000451825,0.000306963179266484,5.90860089032853,0.0306963179266484,590.860089032853,28.492512420612,85.004710321191,""
22844.5967237949,85.0000003788728,0.000305694232309455,5.9126772585486,0.0305694232309455,591.26772585486,28.4816698960476,85.0046961300132,""
22857.8830571175,85.0000004366498,0.000304426838720134,5.91672402223311,0.0304426838720134,591.672402223311,28.4698154524617,85.0046811341386,""
22871.16939044,85.0000004590767,0.000303159659946686,5.92076669189395,0.0303159659946686,592.076669189395,28.4573064112691,85.0046662492278,""
22884.4557237625,85.0000001539466,0.000301921262988039,5.92478016558708,0.0301921262988039,592.478016558708,28.4500605903838,85.0046550704759,""
22897.742057085,84.9999998067774,0.000300686852361529,5.92878959558717,0.0300686852361529,592.878959558716,28.4462194800958,85.0046439054547,""
22911.0283904076,85.0000001865754,0.000299457437056319,5.93277028378017,0.0299457437056319,593.277028378016,28.464098616762,85.0046331993607,""
22924.3147237301,85.0000006598341,0.000298228714668047,5.9367469851055,0.0298228714668047,593.67469851055,28.4960283062578,85.0046224455247,""
22937.6010570526,85.0000004845305,0.000297021600235281,5.9406953034378,0.0297021600235281,594.06953034378,28.5006873825486,85.0046100948693,""
22950.8873906136,85.0000002257028,0.000295817487659388,5.94463967874243,0.0295817487659388,594.463967874243,28.4877054441033,85.0045977203918,""
22964.1737241745,85.0000000658765,0.000294617808828442,5.94855602229766,0.0294617808828442,594.855602229766,28.4849994840061,85.0045845485787,""
22977.460057497,84.9999999188218,0.000293418746913518,5.95246846555109,0.0293418746913518,595.246846555109,28.4889409239664,85.0045714544137,""
22990.7463908196,85.0000002519588,0.000292229104726213,5.95635306632841,0.0292229104726213,595.635306632841,28.498190381576,85.0045609610002,""
23004.0327241421,85.000000647149,0.000291040775157759,5.96023378731637,0.0291040775157759,596.023378731637,28.5108735283581,85.0045505441251,""
23017.3190574646,85.0000001509767,0.000289878498896194,5.96408714232327,0.0289878498896194,596.408714232327,28.5109694161197,85.0045426926569,""
23030.6053907871,84.99999953942,0.000288719858623542,5.96793667814498,0.0288719858623542,596.793667814498,28.5029227659574,85.004534726564,""
23043.8917241097,84.9999996821176,0.000287566247376777,5.97175926601103,0.0287566247376777,597.175926601103,28.5046661057076,85.0045229157676,""
23057.1780574322,84.9999999226185,0.000286413339044046,5.97557808732334,0.0286413339044046,597.557808732334,28.5127424655385,85.0045109658205,""
23070.4643907547,84.9999999373746,0.00028527076706349,5.97937016984215,0.028527076706349,597.937016984215,28.5070699832008,85.0044943452193,""
23083.7507240772,84.9999999228088,0.000284129641999415,5.98315850937694,0.0284129641999415,598.315850937694,28.4925035495601,85.0044776554682,""
23097.0370573998,84.9999998995601,0.000283014999950368,5.98692060429785,0.0283014999950368,598.692060429785,28.479343406769,85.0044586430212,""
23110.3233907223,84.9999998751817,0.000281904070694318,5.99067901984847,0.0281904070694318,599.067901984847,28.46709297566,85.0044396841282,""
23123.6097240448,84.9999998153694,0.000280791509585387,5.99441152580766,0.0280791509585387,599.441152580766,28.4619289311225,85.0044225253544,""
23136.8960573673,84.999999750939,0.00027967871935239,5.99814039387095,0.027967871935239,599.814039387094,28.461348980017,85.0044054137551,""
23150.1823906899,84.9999997179206,0.000278569455506505,6.00184338233841,0.0278569455506505,600.184338233841,28.4697669365868,85.0043898889621,""
23163.4687240124,84.9999996890033,0.000277460687539106,6.0055427316323,0.0277460687539106,600.55427316323,28.4840055253025,85.0043744311308,""
23176.7550573349,84.9999999402897,0.000276378259855313,6.00921660298638,0.0276378259855313,600.921660298638,28.4859838549964,85.0043612272901,""
23190.0413906574,85.0000002282202,0.000275299541716405,6.01288688624086,0.0275299541716405,601.288688624086,28.4800311789107,85.0043480009496,""
23203.32772398,85.000000216569,0.000274232088027517,6.0165321959003,0.0274232088027517,601.65321959003,28.4870367536559,85.0043340167064,""
23216.6140573025,85.0000001656729,0.000273166223120722,6.02017398318621,0.0273166223120722,602.017398318622,28.5024248562134,85.0043200221108,""
23229.900390625,85.0000000417251,0.000272115312912804,6.02379114988125,0.0272115312912804,602.379114988125,28.4989636157427,85.0043056785475,""
23243.1867241859,84.9999999081913,0.00027106651513119,6.02740483882807,0.027106651513119,602.740483882807,28.48330897449,85.0042914461866,""
23256.4730577469,84.9999997175591,0.000270074490610854,6.03099486480714,0.0270074490610855,603.099486480714,28.4826576984958,85.0042809649996,""
23269.7593910694,84.9999995194218,0.000269090497746324,6.03458154315312,0.0269090497746324,603.458154315312,28.4917119084021,85.004270484979,""
23283.0457243919,84.9999997427216,0.000268073866614799,6.03814488348744,0.0268073866614799,603.814488348744,28.5048141455612,85.0042600443258,""
23296.3320577145,85.0000000215102,0.00026705261125502,6.04170491726468,0.026705261125502,604.170491726468,28.5205349999181,85.0042495555789,""
23309.618391037,85.0000000709828,0.000265977881123772,6.0452404732364,0.0265977881123772,604.52404732364,28.5211170003434,85.0042374421883,""
23322.9047243595,85.0000000902115,0.000264895563254669,6.0487725559596,0.0264895563254669,604.87725559596,28.5119058692548,85.0042253196045,""
23336.191057682,85.0000001399647,0.000263810179624313,6.05227941429038,0.0263810179624313,605.227941429038,28.5102099147098,85.004212886247,""
23349.4773910046,85.0000001937505,0.000262724360329442,6.05578268807175,0.0262724360329442,605.578268807175,28.5133754320156,85.0042006532806,""
23362.7637243271,84.9999999369447,0.000261724760480948,6.05926184706363,0.0261724760480948,605.926184706363,28.5265233556785,85.0041951993707,""
23376.0500576496,84.9999996390375,0.000260737431316121,6.06273757405767,0.0260737431316121,606.273757405767,28.5461287706894,85.0041897072045,""
23389.3363909721,85.0000000809687,0.000260191449799318,6.06619620054487,0.0260191449799318,606.619620054487,28.5581065600908,85.0041829199375,""
23402.6227242947,85.0000006209694,0.000259708374469709,6.06965238966168,0.0259708374469709,606.965238966168,28.5651501357749,85.0041759076516,""
23415.9090576172,85.0000002938834,0.000259443556233825,6.07310024480828,0.0259443556233825,607.310024480828,28.5622744490536,85.0041612722901,""
23429.1953909397,84.9999998516675,0.000259209893101789,6.07654691032249,0.0259209893101789,607.654691032249,28.5529821180012,85.0041465376257,""
23442.4817242622,84.9999999669887,0.000258474520148514,6.07998147652473,0.0258474520148514,607.998147652472,28.5379945423225,85.0041284364174,""
23455.7680575848,85.0000001564628,0.000257667423773299,6.08341431303378,0.0257667423773299,608.341431303378,28.5193227855373,85.0041104046497,""
23469.0543909073,85.0000000614816,0.000256375179575447,6.08682194093957,0.0256375179575447,608.682194093957,28.5150042149526,85.0040947287245,""
23482.3407242298,84.9999999286042,0.000255013476261086,6.09022595970351,0.0255013476261086,609.022595970351,28.5199705374479,85.0040792053637,""
23495.6270575523,84.9999999699988,0.000253609180647447,6.09359776346262,0.0253609180647447,609.359776346262,28.5303755886831,85.0040688616121,""
23508.9133908749,85.0000000346494,0.00025219877797119,6.09696494809914,0.025219877797119,609.696494809914,28.5442988841698,85.0040586775118,""
23522.1997241974,85.0000000092524,0.000250933059872693,6.10030128038594,0.0250933059872693,610.030128038594,28.5473165222168,85.0040539175149,""
23535.4860577583,84.9999999718187,0.000249688118086356,6.1036331824142,0.0249688118086356,610.36331824142,28.5432794294939,85.0040491043619,""
23548.7723913193,85.0000000015617,0.000248584491945266,6.1069380376912,0.0248584491945266,610.69380376912,28.5378102676291,85.0040424839591,""
23562.0587246418,85.0000000402993,0.000247501188529693,6.11023900329592,0.0247501188529693,611.023900329592,28.5314147186444,85.0040357262493,""
23575.3450579643,84.9999997859161,0.000246490376325672,6.11351576778454,0.0246490376325672,611.351576778454,28.5299530113148,85.00402429688,""
23588.6313912869,84.9999994922208,0.00024549000460206,6.11678904672956,0.024549000460206,611.678904672956,28.5316829429812,85.0040128412006,""
23601.9177246094,84.9999997278898,0.000244529659723292,6.12003962396812,0.0244529659723292,612.003962396812,28.5287054966476,85.0040004897203,""
23615.2040579319,85.0000000346732,0.000243575088219106,6.12328692676785,0.0243575088219106,612.328692676785,28.522682907757,85.0039880519255,""
23628.4903912544,84.9999998402048,0.000242656151436854,6.12651253734487,0.0242656151436854,612.651253734487,28.5190474974032,85.0039726731947,""
23641.776724577,84.9999995782867,0.000241742362130171,6.12973501445597,0.0241742362130171,612.973501445596,28.5169563222806,85.0039572847158,""
23655.0630578995,84.9999997739533,0.00024084042943346,6.13293643434178,0.024084042943346,613.293643434178,28.5068430966935,85.0039415638558,""
23668.349391222,85.0000000312959,0.000239940211970388,6.13613480798914,0.0239940211970388,613.613480798914,28.4915405093718,85.0039259607314,""
23681.6357245445,84.9999998420665,0.000239062670288032,6.13931258715847,0.0239062670288032,613.931258715847,28.485625098204,85.0039143749142,""
23694.9220578671,84.9999995925458,0.000238188413837744,6.14248738263164,0.0238188413837744,614.248738263164,28.485782131101,85.0039028658097,""
23708.2083911896,84.9999997132894,0.000237318459619759,6.14564194588367,0.0237318459619759,614.564194588367,28.4819272380169,85.0038939761356,""
23721.4947245121,84.9999998841051,0.000236449129622349,6.14879357359716,0.0236449129622349,614.879357359716,28.4754770813825,85.0038850212329,""
23734.7810578346,85.0000001118578,0.00023558949544187,6.15192515885497,0.023558949544187,615.192515885497,28.4737417303634,85.0038738374273,""
23748.0673911572,85.0000003473231,0.000234731270123027,6.15505383182111,0.0234731270123027,615.505383182111,28.4750563267306,85.0038625895255,""
23761.3537244797,85.0000001165021,0.000233896155435997,6.15816290196403,0.0233896155435997,615.816290196403,28.4878151245606,85.0038491498379,""
23774.6400578022,84.9999998224151,0.000233064403810133,6.16126911950239,0.0233064403810133,616.126911950239,28.5079770297905,85.0038357142273,""
23787.9263911247,84.9999999436922,0.000232229807921352,6.16435600710952,0.0232229807921352,616.435600710952,28.5244113360237,85.0038224181276,""
23801.2127244473,85.000000121419,0.00023139479752647,6.16744007768648,0.023139479752647,616.744007768648,28.5384343061926,85.0038091672524,""
23814.4990577698,85.0000001077163,0.000230545057523885,6.17050458843958,0.0230545057523885,617.050458843958,28.5459053396955,85.0037974650757,""
23827.7853913307,85.0000000679545,0.000229693167746004,6.17356624452616,0.0229693167746003,617.356624452616,28.5491380093154,85.0037857803044,""
23841.0717248917,85.0000000729557,0.000228846148808255,6.17660821348248,0.0228846148808255,617.660821348248,28.5440945715397,85.0037746920179,""
23854.3580582142,85.0000000840606,0.000227999841819328,6.17964730486626,0.0227999841819328,617.964730486626,28.5336974261983,85.0037636200563,""
23867.6443915367,85.0000001783662,0.000227164291241983,6.18266692043342,0.0227164291241983,618.266692043342,28.5260200326051,85.0037531079356,""
23880.9307248592,85.0000002840351,0.000226330315152099,6.18568368519586,0.0226330315152099,618.568368519586,28.5201020114629,85.0037426390118,""
23894.2170581818,85.00000000558,0.000225511401523779,6.18868132082175,0.0225511401523779,618.868132082175,28.5130202170005,85.0037336525648,""
23907.5033915043,84.9999996745763,0.000224694695916476,6.19167615228874,0.0224694695916476,619.167615228874,28.5051855925344,85.0037247070396,""
23920.7897248268,84.999999822178,0.000223896035293531,6.194652298071,0.0223896035293531,619.4652298071,28.5021241763705,85.0037171669326,""
23934.0760581493,85.0000000353607,0.000223100023772074,6.19762570069349,0.0223100023772074,619.762570069349,28.5021504873109,85.0037096105855,""
23947.3623914719,85.0000000105599,0.000222301921402258,6.2005806330703,0.0222301921402258,620.05806330703,28.5081328985782,85.0037014960854,""
23960.6487247944,84.9999999530958,0.000221503511636048,6.20353284995275,0.0221503511636048,620.353284995275,28.5179682345978,85.003693393356,""
23973.9350581169,84.9999999295766,0.000220709008608873,6.20646662417828,0.0220709008608873,620.646662417828,28.5297899638625,85.0036856954644,""
23987.2213914394,84.9999999107239,0.000219915080788606,6.2093976830078,0.0219915080788606,620.93976830078,28.5428966653878,85.0036779845918,""
24000.507724762,84.9999999278803,0.000219137193618143,6.21231056767004,0.0219137193618143,621.231056767004,28.5460732278315,85.0036698269302,""
24013.7940580845,84.9999999499952,0.000218361671628508,6.21522077256604,0.0218361671628508,621.522077256604,28.5428261109277,85.0036615726721,""
24027.080391407,84.999999938006,0.000217583737617266,6.21811298774495,0.0217583737617266,621.811298774495,28.5393485508125,85.0036499912802,""
24040.3667247295,84.999999921313,0.000216805447437386,6.22100254649118,0.0216805447437386,622.100254649119,28.5357219199457,85.0036383457465,""
24053.6530580521,85.0000000121253,0.000216041119117414,6.22387427236084,0.0216041119117414,622.387427236084,28.5373288811384,85.0036244893305,""
24066.9393913746,85.0000001177892,0.000215278855460377,6.2267433611263,0.0215278855460377,622.67433611263,28.5423213857709,85.0036106334897,""
24080.2257246971,84.999999978359,0.000214514167744233,6.22959477362635,0.0214514167744233,622.959477362636,28.5371997996416,85.0035967974899,""
24093.5120580196,84.9999998050142,0.000213749121040185,6.23244356838271,0.0213749121040185,623.244356838271,28.525535538187,85.0035830620258,""
24106.7983913422,84.9999999167623,0.000212976249762353,6.23527455401105,0.0212976249762353,623.527455401105,28.5148963851355,85.0035727969411,""
24120.0847249031,85.0000000680236,0.000212202218018378,6.23810289844177,0.0212202218018378,623.810289844177,28.5049203613559,85.0035625976166,""
24133.3710584641,84.9999999991352,0.000211433745704701,6.24091340700028,0.0211433745704701,624.091340700028,28.4978500760072,85.0035546699201,""
24146.6573917866,84.9999998996849,0.000210666099112179,6.24372126645796,0.021066609911218,624.372126645796,28.4926594755418,85.0035467819303,""
24159.9437251091,84.9999998282852,0.000209901358497442,6.2465114058537,0.0209901358497442,624.65114058537,28.4941260185698,85.0035402665618,""
24173.2300584316,84.9999997607859,0.000209137050114587,6.24929890958726,0.0209137050114587,624.929890958726,28.4998989818407,85.0035337284911,""
24186.5163917542,84.9999999979655,0.000208384518600917,6.25206889166847,0.0208384518600917,625.206889166847,28.4993958113197,85.0035264050469,""
24199.8027250767,85.0000002775788,0.000207633741300467,6.25483626382731,0.0207633741300467,625.483626382731,28.4948326908164,85.0035191085353,""
24213.0890583992,85.0000002095587,0.000206905054696797,6.25758656759966,0.0206905054696798,625.758656759966,28.4977903200503,85.0035127444197,""
24226.3753917217,85.0000000930441,0.000206179663349597,6.26033432529066,0.0206179663349597,626.033432529066,28.5056130252649,85.0035064168929,""
24239.6617250443,84.9999999080088,0.000205455451005807,6.26306532693303,0.0205455451005807,626.306532693303,28.5106295800232,85.0035013569845,""
24252.9480583668,84.9999997133994,0.000204731414787235,6.26579382547599,0.0204731414787235,626.579382547599,28.5138308722533,85.0034961923923,""
24266.2343916893,84.9999998423332,0.000204007333906971,6.26850558618065,0.0204007333906971,626.850558618065,28.5169884243966,85.003487398392,""
24279.5207250118,85.0000000165468,0.000203283246345303,6.27121484289952,0.0203283246345303,627.121484289952,28.5201176816422,85.0034784935704,""
24292.8070583344,84.9999999569441,0.00020256496753907,6.27390744150816,0.020256496753907,627.390744150816,28.5263087026357,85.0034657437417,""
24306.0933916569,84.9999998645661,0.000201847558976614,6.27659754446745,0.0201847558976614,627.659754446745,28.5344803390983,85.0034530413485,""
24319.3797249794,84.9999999633789,0.000201128785759637,6.27927105147592,0.0201128785759638,627.927105147592,28.5385721763075,85.0034419859629,""
24332.6660583019,85.0000000890352,0.000200409807801501,6.28194206856906,0.0200409807801501,628.194206856906,28.5400248440128,85.0034310076873,""
24345.9523916245,85.000000048315,0.000199702619165354,6.28459663134415,0.0199702619165354,628.459663134415,28.5481276601513,85.0034227087065,""
24359.238724947,84.9999999841979,0.000198997201842108,6.28724872190364,0.0198997201842108,628.724872190364,28.5605323715183,85.0034144261867,""
24372.5250582695,85.0000000438563,0.000198332136524137,6.28988505402581,0.0198332136524137,628.988505402581,28.5533487970061,85.0034067160448,""
24385.811391592,85.0000001209488,0.000197673142691217,6.29251901508572,0.0197673142691217,629.251901508572,28.5334938130648,85.0033989838973,""
24399.0977249146,85.0000001082486,0.000197027549440308,6.29513793479738,0.0197027549440308,629.513793479739,28.5234861851034,85.0033904860118,""
24412.3840584755,85.0000000828807,0.000196383975363082,6.29775458814188,0.0196383975363082,629.775458814188,28.5198486846204,85.0033819150309,""
24425.6703920364,85.000000025333,0.000195720887668115,6.30035612169991,0.0195720887668115,630.035612169991,28.5239403731543,85.0033707986583,""
24438.956725359,84.9999999632381,0.000195054855480877,6.30295537371354,0.0195054855480877,630.295537371354,28.533031974039,85.0033597362062,""
24452.2430586815,84.9999999603288,0.000194359341923149,6.30553885781029,0.0194359341923149,630.55388578103,28.540184063483,85.0033505527949,""
24465.529392004,84.999999965796,0.000193659373409878,6.30811995920341,0.0193659373409878,630.811995920341,28.5460815080919,85.0033413801121,""
24478.8157253265,84.9999999096529,0.000192958658610197,6.31068489406573,0.0192958658610197,631.068489406573,28.5391920017252,85.0033325815739,""
24492.1020586491,84.9999998447762,0.00019225783087723,6.31324738249541,0.019225783087723,631.324738249542,28.5240307823579,85.0033238158398,""
24505.3883919716,84.9999997178839,0.000191578669133028,6.31579398540046,0.0191578669133028,631.579398540046,28.5122378123093,85.0033161949534,""
24518.6747252941,84.9999995821864,0.000190902790722424,6.31833818096203,0.0190902790722424,631.833818096203,28.5026237191276,85.0033086100367,""
24531.9610586166,84.9999998343932,0.000190235496332706,6.32086689587227,0.0190235496332706,632.086689587227,28.5017202890793,85.003302281373,""
24545.2473919392,85.0000001417637,0.000189569504649584,6.32339326144683,0.0189569504649584,632.339326144683,28.5064516742126,85.0032958435305,""
24558.5337252617,85.0000002251328,0.000188910261783447,6.32590435299011,0.0188910261783447,632.590435299011,28.5187421768721,85.003285589767,""
24571.8200585842,85.0000002765959,0.000188252044574585,6.32841312324933,0.0188252044574585,632.841312324933,28.5359225747719,85.0032753406467,""
24585.1063919067,85.0000002400765,0.00018760861621585,6.33090690850984,0.018760861621585,633.090690850984,28.5427604336583,85.0032652539285,""
24598.3927252293,85.0000001910052,0.000186967438606503,6.33339841316865,0.0186967438606503,633.339841316865,28.5429078379884,85.0032552159322,""
24611.6790585518,85.0000000810179,0.000186326531202724,6.33587513570354,0.0186326531202724,633.587513570354,28.5422241557065,85.0032468833313,""
24624.9653918743,84.9999999623263,0.000185685664980667,6.33834960531182,0.0185685664980667,633.834960531182,28.5410028542576,85.00323854302,""
24638.2517251968,84.9999999850893,0.000185046445456808,6.34080932104399,0.0185046445456808,634.080932104399,28.5331903669441,85.0032299326263,""
24651.5380585194,85.0000000280966,0.000184407477261008,6.34326678495913,0.0184407477261008,634.326678495913,28.5211141268478,85.0032213618603,""
24664.8243918419,85.0000001234649,0.000183782272851519,6.34570970253282,0.0183782272851519,634.570970253282,28.5212039565637,85.0032141802147,""
24678.1107251644,85.0000002263387,0.000183159172128776,6.34815039681234,0.0183159172128776,634.815039681234,28.5291638592958,85.0032070636449,""
24691.3970584869,85.0000000244949,0.000182537374312301,6.35057674764825,0.0182537374312301,635.057674764825,28.5362937222571,85.0032022299464,""
24704.6833920479,84.9999997789027,0.000181915775906119,6.35300090313543,0.0181915775906119,635.300090313543,28.5428866433577,85.0031973769477,""
24717.9697256088,84.9999998392505,0.000181286151970612,6.3554106285461,0.0181286151970612,635.54106285461,28.5426532266875,85.0031918463946,""
24731.2560589314,84.9999999435914,0.000180655297927209,6.35781814213242,0.0180655297927209,635.781814213242,28.5380039407256,85.0031862336863,""
24744.5423922539,85.0000001476964,0.000180030896900053,6.3602112074813,0.0180030896900053,636.02112074813,28.5434748703771,85.0031777346863,""
24757.8287255764,85.0000003661698,0.000179407486363625,6.36260205513157,0.0179407486363625,636.260205513157,28.5554924359641,85.0031691514579,""
24771.1150588989,85.0000002189496,0.000178787337256402,6.364978586326,0.0178787337256402,636.4978586326,28.5588605179571,85.0031576069135,""
24784.4013922215,85.0000000189778,0.000178167689462492,6.36735291694226,0.0178167689462492,636.735291694226,28.5566333614413,85.0031460576859,""
24797.687725544,85.0000000333924,0.000177566763855224,6.3697132258936,0.0177566763855224,636.97132258936,28.5556912274334,85.0031343436824,""
24810.9740588665,85.0000000787811,0.000176968720094453,6.37207137653476,0.0176968720094453,637.207137653476,28.5555803577829,85.0031226599955,""
24824.260392189,84.9999999737152,0.00017637668662361,6.37441583673362,0.017637668662361,637.441583673362,28.5473925751529,85.0031120437648,""
24837.5467255116,84.9999998468777,0.000175785579602913,6.37675818663291,0.0175785579602913,637.675818663291,28.5339799425019,85.0031013952509,""
24850.8330588341,84.9999998774336,0.000175189601604291,6.37908686378989,0.0175189601604291,637.908686378989,28.5214621220743,85.0030896091863,""
24864.1193921566,84.999999930801,0.000174592871715422,6.38141343040526,0.0174592871715422,638.141343040526,28.5095231440428,85.0030778739633,""
24877.4057254791,85.0000000138451,0.000174000303114404,6.38372631743446,0.0174000303114404,638.372631743446,28.5059629989089,85.0030679315458,""
24890.6920588017,85.0000001011971,0.000173408377759461,6.3860370898923,0.0173408377759461,638.60370898923,28.5078230118663,85.0030581499365,""
24903.9783921242,85.000000124357,0.000172819540806198,6.38833428165892,0.0172819540806198,638.833428165892,28.5131620695758,85.0030540430596,""
24917.2647254467,85.0000001381842,0.000172231181925291,6.3906293711883,0.0172231181925291,639.06293711883,28.520751676114,85.0030499465155,""
24930.5510587692,84.9999999306246,0.000171648881835554,6.39291100411894,0.0171648881835554,639.291100411894,28.528277994551,85.003046214874,""
