t; T; m; Hf; dT; uV; Purge
42.79600;246.9447;2.331472;22.82876;0.1939218;1.996821;99.97505
42.80434;246.9880;2.331222;22.82978;0.1939399;1.997086;100.0056
42.81266;247.0284;2.330890;22.83088;0.1939774;1.997550;99.95274
42.82100;247.0730;2.330661;22.83215;0.1940114;1.997978;100.0460
42.82934;247.1154;2.330550;22.83344;0.1940603;1.998563;99.95525
42.83766;247.1530;2.330379;22.83448;0.1941107;1.999161;100.0152
42.84600;247.1965;2.330172;22.83588;0.1941654;1.999804;99.98508
42.85434;247.2386;2.330006;22.83719;0.1942183;2.000429;99.99824
42.86266;247.2821;2.329852;22.83834;0.1942493;2.000829;99.99481
42.87100;247.3232;2.329596;22.83957;0.1943012;2.001444;100.0357
42.87934;247.3660;2.329436;22.84082;0.1943454;2.001979;100.0191
42.88766;247.4110;2.329349;22.84236;0.1944065;2.002689;100.0057
42.89600;247.4513;2.329212;22.84350;0.1944544;2.003264;99.99631
42.90434;247.4918;2.328990;22.84452;0.1944886;2.003697;99.98962
42.91266;247.5320;2.328766;22.84536;0.1945059;2.003954;99.99719
42.92100;247.5709;2.328546;22.84635;0.1945444;2.004430;99.99351
42.92934;247.6148;2.328326;22.84738;0.1945606;2.004678;99.99982
42.93766;247.6504;2.328110;22.84836;0.1946158;2.005325;100.0308
42.94600;247.6984;2.327955;22.84993;0.1946612;2.005873;99.99330
42.95434;247.7402;2.327820;22.85080;0.1946732;2.006076;99.98442
42.96266;247.7790;2.327546;22.85160;0.1946934;2.006362;100.0367
42.97100;247.8188;2.327257;22.85278;0.1947430;2.006952;99.96781
42.97934;247.8631;2.327050;22.85422;0.1947930;2.007545;100.0014
42.98766;247.9020;2.326906;22.85523;0.1948320;2.008026;100.0103
42.99600;247.9398;2.326810;22.85608;0.1948607;2.008401;99.96184
43.00434;247.9870;2.326724;22.85739;0.1948849;2.008728;100.0001
43.01266;248.0267;2.326527;22.85838;0.1949183;2.009152;100.0397
43.02100;248.0690;2.326293;22.85930;0.1949326;2.009379;99.98586
43.02934;248.1118;2.326009;22.86074;0.1949936;2.010088;100.0085
43.03766;248.1560;2.325810;22.86242;0.1950708;2.010963;100.0118
43.04600;248.1958;2.325666;22.86355;0.1951168;2.011516;99.97856
43.05434;248.2384;2.325510;22.86455;0.1951385;2.011820;100.0545
43.06266;248.2774;2.325374;22.86533;0.1951570;2.012091;99.94022
43.07100;248.3235;2.325172;22.86667;0.1951915;2.012526;100.0097
43.07934;248.3623;2.324880;22.86770;0.1952366;2.013072;99.98232
43.08766;248.4039;2.324610;22.86902;0.1952945;2.013749;100.0058
43.09600;248.4468;2.324453;22.87056;0.1953660;2.014568;99.98478
43.10434;248.4901;2.324414;22.87184;0.1954105;2.015107;100.0088
43.11266;248.5326;2.324356;22.87268;0.1954184;2.015270;99.97150
43.12100;248.5680;2.324134;22.87324;0.1954345;2.015514;100.0337
43.12934;248.6081;2.323828;22.87425;0.1954679;2.015939;99.99465
43.13766;248.6570;2.323511;22.87590;0.1955168;2.016522;99.99985
43.14600;248.6958;2.323258;22.87716;0.1955835;2.017291;99.98465
43.15434;248.7382;2.323175;22.87877;0.1956637;2.018198;100.0341
43.16266;248.7786;2.323095;22.88028;0.1957437;2.019103;99.97418
43.17100;248.8206;2.322908;22.88164;0.1958021;2.019785;100.0210
43.17934;248.8629;2.322661;22.88246;0.1958078;2.019924;99.96220
43.18766;248.9020;2.322296;22.88355;0.1958549;2.020489;99.96297
43.19600;248.9457;2.321961;22.88506;0.1959169;2.021208;100.0718
43.20434;248.9853;2.321782;22.88620;0.1959661;2.021795;99.96892
43.21266;249.0295;2.321714;22.88756;0.1960144;2.022374;100.0438
43.22100;249.0695;2.321662;22.88867;0.1960598;2.022924;99.97701
43.22934;249.1104;2.321482;22.88990;0.1961104;2.023525;99.98005
43.23766;249.1542;2.321170;22.89097;0.1961314;2.023822;100.0199
43.24600;249.1947;2.320886;22.89205;0.1961709;2.024310;99.96606
43.25434;249.2392;2.320660;22.89343;0.1962186;2.024883;100.0386
43.26266;249.2755;2.320496;22.89466;0.1962954;2.025754;99.99734
43.27100;249.3199;2.320438;22.89618;0.1963557;2.026457;100.0166
43.27934;249.3608;2.320320;22.89733;0.1963997;2.026992;99.96597
43.28766;249.4020;2.320144;22.89864;0.1964589;2.027683;100.0066
43.29600;249.4450;2.319896;22.90016;0.1965269;2.028465;99.97204
43.30434;249.4846;2.319654;22.90168;0.1966130;2.029434;100.0260
43.31266;249.5305;2.319428;22.90330;0.1966758;2.030162;100.0021
43.32100;249.5698;2.319254;22.90458;0.1967418;2.030924;100.0257
43.32934;249.6091;2.319119;22.90560;0.1967813;2.031412;100.0136
43.33766;249.6505;2.319056;22.90662;0.1968100;2.031788;99.97226
43.34600;249.6912;2.318890;22.90752;0.1968307;2.032081;99.98125
43.35434;249.7324;2.318636;22.90859;0.1968656;2.032521;99.99169
43.36266;249.7760;2.318443;22.90980;0.1969009;2.032966;100.0099
43.37100;249.8176;2.318197;22.91110;0.1969571;2.033626;100.0221
43.37934;249.8606;2.317995;22.91258;0.1970217;2.034374;99.98272
43.38766;249.9032;2.317854;22.91356;0.1970416;2.034660;99.99309
43.39600;249.9413;2.317772;22.91434;0.1970647;2.034978;100.0036
43.40434;249.9836;2.317625;22.91556;0.1971073;2.035499;100.0001
43.41266;250.0290;2.317380;22.91692;0.1971498;2.036019;100.0359
43.42100;250.0703;2.317108;22.91844;0.1972294;2.036921;99.95753
43.42934;250.1144;2.316896;22.91998;0.1972964;2.037695;100.0358
43.43766;250.1553;2.316634;22.92135;0.1973645;2.038481;99.98702
43.44600;250.1959;2.316428;22.92280;0.1974406;2.039348;99.99063
43.45434;250.2373;2.316311;22.92410;0.1974987;2.040030;100.0330
43.46266;250.2836;2.316150;22.92544;0.1975360;2.040496;99.99208
43.47100;250.3254;2.315907;22.92656;0.1975750;2.040982;99.97032
43.47934;250.3632;2.315655;22.92758;0.1976258;2.041588;100.0017
43.48766;250.4046;2.315453;22.92887;0.1976844;2.042276;99.98339
43.49600;250.4461;2.315272;22.93036;0.1977594;2.043131;100.0366
43.50434;250.4874;2.315026;22.93130;0.1977827;2.043453;100.0037
43.51266;250.5302;2.314792;22.93278;0.1978496;2.044225;99.97199
43.52100;250.5715;2.314680;22.93410;0.1979083;2.044912;99.99525
43.52934;250.6153;2.314536;22.93541;0.1979546;2.045472;99.97806
43.53766;250.6564;2.314373;22.93654;0.1979988;2.046010;99.99036
43.54600;250.6973;2.314174;22.93764;0.1980377;2.046492;100.1061
43.55434;250.7377;2.313917;22.93887;0.1980929;2.047143;99.91101
43.56266;250.7803;2.313648;22.93997;0.1981240;2.047546;100.0587
43.57100;250.8219;2.313416;22.94076;0.1981337;2.047726;99.96337
43.57934;250.8650;2.313252;22.94163;0.1981411;2.047884;99.99757
43.58766;250.9081;2.313148;22.94275;0.1981728;2.048294;100.0128
43.59600;250.9498;2.313060;22.94350;0.1981791;2.048440;100.0030
43.60434;250.9893;2.312866;22.94435;0.1982040;2.048780;99.98598
43.61266;251.0328;2.312577;22.94548;0.1982342;2.049174;99.98931
43.62100;251.0701;2.312255;22.94600;0.1982391;2.049304;99.99200
43.62934;251.1114;2.312030;22.94675;0.1982443;2.049439;100.0177
43.63766;251.1508;2.311935;22.94780;0.1982864;2.049954;99.97109
43.64600;251.1917;2.311867;22.94896;0.1983331;2.050518;100.0324
43.65434;251.2348;2.311795;22.95055;0.1984071;2.051362;99.96897
43.66266;251.2802;2.311640;22.95202;0.1984588;2.051978;100.0080
43.67100;251.3222;2.311369;22.95314;0.1984961;2.052444;99.96311
43.67934;251.3622;2.311056;22.95428;0.1985453;2.053033;100.0372
43.68766;251.4037;2.310752;22.95549;0.1985925;2.053602;99.99859
43.69600;251.4491;2.310574;22.95695;0.1986443;2.054218;100.0256
43.70434;251.4922;2.310490;22.95836;0.1987049;2.054927;99.99694
43.71266;251.5289;2.310425;22.95950;0.1987721;2.055704;99.99219
43.72100;251.5745;2.310265;22.96070;0.1988018;2.056094;99.98309
43.72934;251.6125;2.310000;22.96147;0.1988287;2.056454;99.98793
43.73766;251.6535;2.309642;22.96242;0.1988570;2.056829;99.99322
43.74600;251.6959;2.309356;22.96371;0.1989090;2.057447;99.99720
43.75434;251.7383;2.309246;22.96512;0.1989715;2.058176;100.0627
43.76266;251.7798;2.309144;22.96637;0.1990242;2.058802;100.0007
43.77100;251.8219;2.309063;22.96740;0.1990540;2.059191;99.97438
43.77934;251.8610;2.308882;22.96827;0.1990827;2.059570;100.0030
43.78766;251.9050;2.308629;22.96947;0.1991160;2.059994;99.97959
43.79600;251.9447;2.308360;22.97053;0.1991590;2.060520;99.99806
43.80434;251.9921;2.308130;22.97202;0.1992053;2.061081;100.0602
43.81266;252.0323;2.308001;22.97336;0.1992747;2.061881;99.98519
43.82100;252.0737;2.307908;22.97476;0.1993428;2.062667;99.95212
43.82934;252.1113;2.307754;22.97562;0.1993798;2.063132;100.0279
43.83766;252.1566;2.307531;22.97699;0.1994250;2.063682;99.99316
43.84600;252.1990;2.307310;22.97836;0.1994852;2.064388;99.98694
43.85434;252.2378;2.307110;22.97944;0.1995368;2.065002;100.0137
43.86266;252.2834;2.306934;22.98090;0.1995900;2.065635;99.99530
43.87100;252.3227;2.306838;22.98204;0.1996450;2.066286;100.0242
43.87934;252.3662;2.306670;22.98336;0.1996968;2.066905;99.95726
43.88766;252.4035;2.306438;22.98458;0.1997676;2.067720;100.0499
43.89600;252.4484;2.306168;22.98615;0.1998326;2.068474;100.0169
43.90434;252.4850;2.305905;22.98707;0.1998803;2.069049;99.97616
43.91266;252.5268;2.305731;22.98840;0.1999378;2.069724;99.99924
43.92100;252.5717;2.305554;22.98972;0.1999806;2.070249;100.0089
43.92934;252.6108;2.305356;22.99069;0.2000191;2.070729;100.0041
43.93766;252.6542;2.305112;22.99214;0.2000800;2.071440;99.98601
43.94600;252.6965;2.304883;22.99350;0.2001398;2.072141;99.98289
43.95434;252.7378;2.304634;22.99490;0.2002081;2.072930;100.0174
43.96266;252.7766;2.304480;22.99620;0.2002791;2.073746;99.98899
43.97100;252.8216;2.304370;22.99744;0.2003128;2.074176;100.0278
43.97934;252.8666;2.304154;22.99860;0.2003417;2.074558;100.0021
43.98766;252.9064;2.303977;22.99965;0.2003856;2.075095;99.99756
43.99600;252.9488;2.303811;23.00100;0.2004462;2.075806;99.95641
44.00434;252.9902;2.303594;23.00240;0.2005158;2.076609;100.0550
44.01266;253.0325;2.303444;23.00380;0.2005815;2.077372;99.97355
44.02100;253.0734;2.303324;23.00503;0.2006373;2.078033;100.0210
44.02934;253.1123;2.303206;23.00591;0.2006709;2.078463;99.96863
44.03766;253.1550;2.303018;23.00691;0.2006948;2.078792;100.0375
44.04600;253.1973;2.302690;23.00784;0.2007163;2.079098;99.97294
44.05434;253.2383;2.302481;23.00896;0.2007606;2.079640;99.98376
44.06266;253.2794;2.302418;23.01018;0.2008137;2.080270;100.0097
44.07100;253.3216;2.302296;23.01118;0.2008405;2.080630;100.0105
44.07934;253.3633;2.302070;23.01197;0.2008494;2.080804;99.96441
44.08766;253.4067;2.301844;23.01288;0.2008614;2.081010;100.0168
44.09600;253.4477;2.301591;23.01362;0.2008703;2.081184;100.0210
44.10434;253.4889;2.301388;23.01444;0.2008855;2.081424;99.96093
44.11266;253.5322;2.301203;23.01600;0.2009598;2.082276;100.0167
44.12100;253.5726;2.301050;23.01712;0.2010096;2.082874;100.0069
44.12934;253.6150;2.300905;23.01831;0.2010538;2.083414;100.0348
44.13766;253.6604;2.300620;23.01968;0.2011016;2.083992;99.94082
44.14600;253.6998;2.300328;23.02064;0.2011406;2.084480;100.0097
44.15434;253.7414;2.300105;23.02180;0.2011888;2.085064;100.0567
44.16266;253.7820;2.299913;23.02299;0.2012428;2.085706;99.99156
44.17100;253.8206;2.299763;23.02402;0.2012925;2.086302;99.97022
44.17934;253.8636;2.299580;23.02542;0.2013523;2.087004;100.0247
44.18766;253.9059;2.299306;23.02670;0.2014065;2.087649;99.94059
44.19600;253.9438;2.299038;23.02722;0.2014102;2.087769;100.0673
44.20434;253.9890;2.298816;23.02842;0.2014406;2.088165;99.98676
44.21266;254.0308;2.298673;23.02958;0.2014854;2.088713;100.0768
44.22100;254.0744;2.298530;23.03076;0.2015215;2.089168;99.90484
44.22934;254.1176;2.298375;23.03186;0.2015539;2.089586;100.0394
44.23766;254.1583;2.298096;23.03281;0.2015858;2.090000;100.0025
44.24600;254.1980;2.297832;23.03386;0.2016312;2.090553;99.95520
44.25434;254.2426;2.297604;23.03520;0.2016790;2.091131;100.0204
44.26266;254.2842;2.297427;23.03622;0.2017156;2.091594;99.98014
44.27100;254.3238;2.297312;23.03700;0.2017361;2.091889;100.0083
44.27934;254.3672;2.297104;23.03798;0.2017588;2.092209;100.0233
44.28766;254.4108;2.296854;23.03902;0.2017859;2.092573;99.98531
44.29600;254.4512;2.296624;23.03974;0.2017992;2.092794;99.98030
44.30434;254.4972;2.296402;23.04088;0.2018238;2.093134;100.0276
44.31266;254.5342;2.296173;23.04152;0.2018457;2.093443;100.0124
44.32100;254.5742;2.296068;23.04211;0.2018475;2.093544;99.99270
44.32934;254.6156;2.295969;23.04295;0.2018641;2.093799;99.94726
44.33766;254.6610;2.295794;23.04390;0.2018736;2.093981;99.99066
44.34600;254.6968;2.295569;23.04433;0.2018802;2.094132;100.0432
44.35434;254.7390;2.295394;23.04541;0.2019165;2.094590;99.96418
44.36266;254.7844;2.295232;23.04669;0.2019549;2.095071;100.0437
44.37100;254.8222;2.295062;23.04761;0.2019977;2.095597;99.98084
44.37934;254.8650;2.294933;23.04877;0.2020373;2.096089;100.0289
44.38766;254.9117;2.294780;23.04992;0.2020562;2.096367;99.98686
44.39600;254.9522;2.294558;23.05068;0.2020718;2.096612;100.0009
44.40434;254.9950;2.294307;23.05193;0.2021220;2.097216;100.0000
44.41266;255.0328;2.294070;23.05277;0.2021606;2.097699;99.95006
44.42100;255.0808;2.293926;23.05435;0.2022142;2.098340;100.0074
44.42934;255.1194;2.293808;23.05532;0.2022616;2.098914;100.0246
44.43766;255.1671;2.293570;23.05649;0.2022819;2.099210;99.97775
44.44600;255.2011;2.293363;23.05715;0.2023229;2.099720;100.0288
44.45434;255.2442;2.293169;23.05800;0.2023347;2.099924;99.98550
44.46266;255.2853;2.292908;23.05888;0.2023602;2.100274;100.0034
44.47100;255.3292;2.292748;23.05988;0.2023822;2.100584;99.99751
44.47934;255.3694;2.292679;23.06076;0.2024108;2.100963;99.98582
44.48766;255.4105;2.292547;23.06162;0.2024336;2.101284;100.0264
44.49600;255.4524;2.292384;23.06240;0.2024447;2.101482;99.98156
44.50434;255.4960;2.292170;23.06313;0.2024420;2.101536;99.99946
44.51266;255.5330;2.291925;23.06400;0.2024848;2.102063;99.99363
44.52100;255.5779;2.291735;23.06501;0.2025007;2.102310;99.97806
44.52934;255.6156;2.291580;23.06544;0.2024980;2.102364;100.0685
44.53766;255.6591;2.291442;23.06659;0.2025360;2.102840;99.95595
44.54600;255.7037;2.291268;23.06777;0.2025706;2.103283;100.0127
44.55434;255.7466;2.290970;23.06912;0.2026310;2.103994;99.96329
44.56266;255.7847;2.290740;23.06991;0.2026621;2.104399;100.0373
44.57100;255.8287;2.290574;23.07109;0.2026994;2.104870;99.97169
44.57934;255.8666;2.290383;23.07172;0.2027165;2.105130;99.99014
44.58766;255.9128;2.290226;23.07303;0.2027548;2.105610;100.0100
44.59600;255.9532;2.290066;23.07356;0.2027523;2.105667;99.99650
44.60434;255.9953;2.289820;23.07462;0.2027898;2.106138;100.0075
44.61266;256.0380;2.289615;23.07600;0.2028557;2.106905;100.0028
44.62100;256.0798;2.289436;23.07721;0.2029087;2.107538;100.0373
44.62934;256.1161;2.289253;23.07770;0.2029213;2.107748;99.95507
44.63766;256.1634;2.289138;23.07870;0.2029258;2.107874;99.99992
44.64600;256.2007;2.288924;23.07955;0.2029684;2.108394;99.98981
44.65434;256.2440;2.288691;23.08047;0.2029863;2.108660;100.0292
44.66266;256.2862;2.288449;23.08168;0.2030364;2.109258;99.97406
44.67100;256.3310;2.288159;23.08268;0.2030569;2.109548;100.0005
44.67934;256.3708;2.287924;23.08354;0.2030876;2.109944;100.0128
44.68766;256.4098;2.287763;23.08450;0.2031305;2.110467;100.0094
44.69600;256.4533;2.287574;23.08545;0.2031506;2.110752;99.98491
44.70434;256.4930;2.287388;23.08595;0.2031477;2.110798;100.0367
44.71266;256.5328;2.287239;23.08680;0.2031769;2.111179;99.99222
44.72100;256.5760;2.287028;23.08786;0.2032087;2.111586;99.96900
44.72934;256.6213;2.286744;23.08898;0.2032372;2.111960;100.0272
44.73766;256.6601;2.286497;23.08992;0.2032809;2.112490;99.99574
44.74600;256.6968;2.286400;23.09058;0.2033071;2.112839;99.96149
44.75434;256.7445;2.286308;23.09192;0.2033411;2.113269;100.0397
44.76266;256.7814;2.286182;23.09260;0.2033682;2.113626;99.97689
44.77100;256.8218;2.286056;23.09332;0.2033820;2.113846;100.0454
44.77934;256.8631;2.285796;23.09426;0.2034120;2.114234;99.89519
44.78766;256.9050;2.285461;23.09522;0.2034392;2.114594;100.0594
44.79600;256.9445;2.285172;23.09580;0.2034446;2.114725;100.0249
44.80434;256.9899;2.285018;23.09656;0.2034379;2.114732;100.0008
44.81266;257.0285;2.284984;23.09702;0.2034355;2.114782;100.0603
44.82100;257.0749;2.284887;23.09803;0.2034457;2.114965;99.91594
44.82934;257.1146;2.284660;23.09868;0.2034588;2.115178;100.0050
44.83766;257.1588;2.284375;23.09952;0.2034665;2.115335;99.99758
44.84600;257.2011;2.284055;23.10053;0.2034996;2.115756;100.0409
44.85434;257.2411;2.283813;23.10132;0.2035246;2.116095;99.93468
44.86266;257.2842;2.283725;23.10191;0.2035168;2.116091;100.0479
44.87100;257.3254;2.283697;23.10273;0.2035392;2.116402;99.99508
44.87934;257.3658;2.283580;23.10392;0.2036008;2.117120;99.99726
44.88766;257.4098;2.283356;23.10525;0.2036568;2.117780;100.0012
44.89600;257.4470;2.283056;23.10611;0.2037018;2.118326;100.0205
44.90434;257.4931;2.282749;23.10728;0.2037326;2.118724;99.95835
44.91266;257.5323;2.282495;23.10810;0.2037638;2.119126;99.99102
44.92100;257.5758;2.282358;23.10916;0.2037973;2.119551;100.0253
44.92934;257.6196;2.282330;23.11006;0.2038134;2.119797;100.0123
44.93766;257.6604;2.282204;23.11066;0.2038186;2.119929;99.98884
44.94600;257.7016;2.281972;23.11154;0.2038449;2.120280;99.97278
44.95434;257.7421;2.281637;23.11211;0.2038487;2.120396;100.0376
44.96266;257.7808;2.281360;23.11230;0.2038242;2.120219;100.0102
44.97100;257.8253;2.281202;23.11321;0.2038370;2.120430;100.0157
44.97934;257.8652;2.281162;23.11383;0.2038472;2.120612;99.99662
44.98766;257.9114;2.281120;23.11480;0.2038578;2.120800;99.94868
44.99600;257.9542;2.280998;23.11587;0.2038970;2.121285;99.99712
45.00434;257.9980;2.280802;23.11708;0.2039443;2.121856;100.0191
45.01266;258.0328;2.280492;23.11775;0.2039860;2.122368;100.0147
45.02100;258.0772;2.280195;23.11907;0.2040375;2.122980;99.98764
45.02934;258.1142;2.279956;23.12012;0.2041009;2.123717;99.98936
45.03766;258.1615;2.279836;23.12179;0.2041714;2.124528;99.98946
45.04600;258.1992;2.279744;23.12291;0.2042398;2.125317;100.0343
45.05434;258.2410;2.279517;23.12403;0.2042875;2.125892;99.99725
45.06266;258.2846;2.279161;23.12512;0.2043231;2.126340;99.96664
45.07100;258.3268;2.278926;23.12616;0.2043620;2.126822;100.0514
45.07934;258.3696;2.278748;23.12699;0.2043768;2.127053;99.96569
45.08766;258.4129;2.278518;23.12772;0.2043811;2.127174;100.0041
45.09600;258.4506;2.278335;23.12820;0.2043889;2.127333;100.0617
45.10434;258.4940;2.278171;23.12898;0.2043981;2.127506;99.94422
45.11266;258.5365;2.278017;23.12952;0.2043894;2.127494;99.97134
45.12100;258.5782;2.277827;23.13024;0.2044013;2.127696;100.0171
45.12934;258.6206;2.277575;23.13114;0.2044273;2.128044;100.0070
45.13766;258.6625;2.277379;23.13178;0.2044328;2.128181;99.97842
45.14600;258.7000;2.277180;23.13241;0.2044569;2.128508;100.0108
45.15434;258.7411;2.276927;23.13327;0.2044839;2.128867;100.0183
45.16266;258.7845;2.276752;23.13438;0.2045231;2.129352;100.0018
45.17100;258.8239;2.276642;23.13525;0.2045570;2.129781;100.0154
45.17934;258.8680;2.276520;23.13648;0.2046042;2.130351;99.98125
45.18766;258.9071;2.276362;23.13740;0.2046468;2.130872;99.97897
45.19600;258.9508;2.276192;23.13849;0.2046815;2.131310;100.0058
45.20434;258.9939;2.276006;23.13958;0.2047205;2.131794;99.96309
45.21266;259.0380;2.275866;23.14094;0.2047794;2.132484;100.0577
45.22100;259.0783;2.275732;23.14203;0.2048325;2.133115;99.98895
45.22934;259.1139;2.275620;23.14292;0.2048898;2.133789;100.0393
45.23766;259.1608;2.275433;23.14428;0.2049358;2.134346;99.99351
45.24600;259.2030;2.275189;23.14521;0.2049656;2.134735;99.98311
45.25434;259.2450;2.274974;23.14640;0.2050215;2.135394;99.99699
45.26266;259.2886;2.274739;23.14722;0.2050342;2.135605;99.99097
45.27100;259.3298;2.274566;23.14800;0.2050570;2.135922;100.0074
45.27934;259.3708;2.274402;23.14897;0.2050986;2.136433;100.0002
45.28766;259.4120;2.274174;23.14966;0.2051116;2.136647;99.98598
45.29600;259.4542;2.273910;23.15022;0.2051058;2.136664;100.0188
45.30434;259.4918;2.273648;23.15077;0.2051227;2.136918;99.97491
45.31266;259.5366;2.273478;23.15178;0.2051491;2.137271;100.0209
45.32100;259.5781;2.273352;23.15263;0.2051752;2.137620;99.99301
45.32934;259.6177;2.273168;23.15360;0.2052217;2.138183;100.0011
45.33766;259.6611;2.272966;23.15446;0.2052386;2.138436;100.0308
45.34600;259.7057;2.272736;23.15552;0.2052685;2.138826;99.95099
45.35434;259.7440;2.272486;23.15616;0.2052906;2.139134;100.0625
45.36266;259.7863;2.272256;23.15741;0.2053492;2.139822;99.94941
45.37100;259.8314;2.272092;23.15888;0.2054153;2.140589;100.0368
45.37934;259.8708;2.271956;23.15980;0.2054577;2.141109;99.97806
45.38766;259.9117;2.271773;23.16086;0.2055082;2.141713;100.0288
45.39600;259.9556;2.271585;23.16190;0.2055414;2.142137;99.94962
45.40434;259.9945;2.271419;23.16272;0.2055786;2.142604;99.99715
45.41266;260.0369;2.271211;23.16331;0.2055767;2.142662;100.0204
45.42100;260.0788;2.270920;23.16421;0.2056068;2.143054;100.0430
45.42934;260.1205;2.270706;23.16518;0.2056432;2.143511;99.98339
45.43766;260.1648;2.270491;23.16647;0.2056968;2.144148;99.94824
45.44600;260.2053;2.270254;23.16709;0.2057094;2.144358;100.0317
45.45434;260.2456;2.270077;23.16753;0.2057035;2.144375;99.98691
45.46266;260.2859;2.269914;23.16822;0.2057219;2.144644;100.0304
45.47100;260.3292;2.269798;23.16930;0.2057610;2.145130;99.98809
45.47934;260.3676;2.269594;23.17000;0.2057879;2.145488;99.97910
45.48766;260.4088;2.269326;23.17075;0.2058061;2.145754;100.0198
45.49600;260.4507;2.269137;23.17192;0.2058604;2.146398;99.98778
45.50434;260.4949;2.268983;23.17303;0.2058979;2.146867;99.96638
45.51266;260.5366;2.268784;23.17415;0.2059484;2.147472;100.0297
45.52100;260.5782;2.268640;23.17506;0.2059806;2.147885;100.0201
45.52934;260.6206;2.268508;23.17600;0.2060118;2.148288;100.0301
45.53766;260.6633;2.268290;23.17715;0.2060608;2.148876;99.96891
45.54600;260.7032;2.268070;23.17827;0.2061210;2.149583;100.0093
45.55434;260.7449;2.267794;23.17911;0.2061471;2.149933;99.94781
45.56266;260.7870;2.267490;23.18010;0.2061841;2.150397;100.0739
45.57100;260.8269;2.267220;23.18102;0.2062275;2.150929;99.92419
45.57934;260.8639;2.266976;23.18164;0.2062561;2.151306;100.0245
45.58766;260.9095;2.266871;23.18244;0.2062582;2.151404;100.0341
45.59600;260.9528;2.266784;23.18335;0.2062826;2.151738;99.96134
45.60434;260.9953;2.266610;23.18403;0.2062906;2.151898;99.99241
45.61266;261.0348;2.266377;23.18470;0.2063118;2.152197;100.0433
45.62100;261.0762;2.266156;23.18562;0.2063455;2.152627;99.98981
45.62934;261.1213;2.265918;23.18671;0.2063783;2.153047;100.0150
45.63766;261.1603;2.265770;23.18724;0.2063891;2.153238;99.99660
45.64600;261.2068;2.265694;23.18820;0.2064043;2.153475;100.0037
45.65434;261.2498;2.265570;23.18885;0.2064084;2.153597;99.98348
45.66266;261.2888;2.265430;23.18939;0.2064235;2.153834;99.95468
45.67100;261.3325;2.265236;23.19064;0.2064809;2.154513;100.0498
45.67934;261.3756;2.265024;23.19163;0.2065169;2.154967;99.99386
45.68766;261.4142;2.264834;23.19255;0.2065677;2.155577;100.0152
45.69600;261.4558;2.264650;23.19367;0.2066224;2.156226;99.99151
45.70434;261.4972;2.264486;23.19455;0.2066558;2.156653;99.95749
45.71266;261.5361;2.264340;23.19514;0.2066734;2.156917;100.0346
45.72100;261.5779;2.264148;23.19642;0.2067411;2.157701;99.94728
45.72934;261.6203;2.263944;23.19766;0.2068002;2.158397;100.1227
45.73766;261.6592;2.263759;23.19858;0.2068456;2.158948;99.93586
45.74600;261.6987;2.263539;23.19934;0.2068746;2.159326;99.94934
45.75434;261.7447;2.263277;23.20049;0.2069080;2.159754;100.0278
45.76266;261.7835;2.263122;23.20126;0.2069402;2.160166;100.0046
45.77100;261.8272;2.262936;23.20210;0.2069556;2.160404;99.99250
45.77934;261.8704;2.262802;23.20278;0.2069617;2.160546;100.0101
45.78766;261.9092;2.262632;23.20342;0.2069830;2.160847;100.0131
45.79600;261.9520;2.262397;23.20418;0.2069971;2.161072;99.97349
45.80434;261.9978;2.262151;23.20484;0.2069898;2.161074;99.99541
45.81266;262.0340;2.261962;23.20501;0.2069826;2.161076;99.99864
45.82100;262.0820;2.261852;23.20616;0.2070105;2.161448;100.0230
45.82934;262.1224;2.261678;23.20683;0.2070310;2.161740;100.0328
45.83766;262.1681;2.261439;23.20774;0.2070489;2.162008;99.96259
45.84600;262.2070;2.261144;23.20807;0.2070465;2.162063;100.0167
45.85434;262.2468;2.260937;23.20892;0.2070867;2.162562;99.96207
45.86266;262.2921;2.260747;23.21007;0.2071277;2.163069;99.99756
45.87100;262.3300;2.260586;23.21073;0.2071592;2.163477;100.0396
45.87934;262.3715;2.260437;23.21182;0.2072128;2.164117;99.96407
45.88766;262.4137;2.260248;23.21276;0.2072487;2.164570;100.0206
45.89600;262.4564;2.259950;23.21396;0.2073068;2.165256;99.97882
45.90434;262.4940;2.259664;23.21467;0.2073430;2.165712;100.0519
45.91266;262.5369;2.259528;23.21588;0.2073985;2.166370;99.96699
45.92100;262.5820;2.259438;23.21697;0.2074332;2.166811;99.99641
45.92934;262.6206;2.259316;23.21782;0.2074764;2.167340;100.0153
45.93766;262.6592;2.259158;23.21840;0.2074958;2.167621;99.99276
45.94600;262.7022;2.258915;23.21932;0.2075241;2.167993;99.99719
45.95434;262.7504;2.258670;23.22075;0.2075759;2.168613;100.0025
45.96266;262.7856;2.258435;23.22113;0.2075940;2.168882;100.0142
45.97100;262.8295;2.258286;23.22219;0.2076318;2.169354;99.96582
45.97934;262.8708;2.258189;23.22291;0.2076516;2.169639;100.0245
45.98766;262.9140;2.257991;23.22378;0.2076771;2.169985;99.99559
45.99600;262.9574;2.257764;23.22451;0.2076898;2.170198;99.93710
46.00434;262.9990;2.257566;23.22506;0.2076944;2.170324;100.0736
46.01266;263.0375;2.257304;23.22571;0.2077217;2.170689;99.97541
46.02100;263.0815;2.257040;23.22686;0.2077707;2.171280;99.98390
