t; T; m; Hf; dT; uV; Purge
46.17934;255.6154;1.090777;21.84945;0.08911203;0.9251731;100.0237
46.18766;255.6588;1.090731;21.85087;0.08919142;0.9260338;99.98538
46.19600;255.7005;1.090675;21.85235;0.08928358;0.9270272;99.99313
46.20434;255.7449;1.090563;21.85383;0.08936436;0.9279025;100.0255
46.21266;255.7833;1.090470;21.85537;0.08947934;0.9291329;100.0265
46.22100;255.8289;1.090383;21.85732;0.08959911;0.9304137;99.94062
46.22934;255.8680;1.090328;21.85855;0.08968172;0.9313082;99.99048
46.23766;255.9142;1.090235;21.86044;0.08979176;0.9324878;100.0009
46.24600;255.9525;1.090082;21.86180;0.08989025;0.9335470;100.0154
46.25434;255.9920;1.090028;21.86270;0.08994124;0.9341129;100.0108
46.26266;256.0338;1.090002;21.86394;0.09001124;0.9348762;100.0222
46.27100;256.0764;1.089921;21.86534;0.09009293;0.9357606;99.97624
46.27934;256.1203;1.089793;21.86659;0.09015594;0.9364509;99.99156
46.28766;256.1645;1.089643;21.86809;0.09024055;0.9373655;99.99328
46.29600;256.2044;1.089490;21.86930;0.09031939;0.9382199;99.99466
46.30434;256.2440;1.089407;21.87030;0.09037848;0.9388688;100.0422
46.31266;256.2817;1.089362;21.87129;0.09044434;0.9395874;99.97822
46.32100;256.3248;1.089330;21.87242;0.09049705;0.9401688;99.96738
46.32934;256.3675;1.089229;21.87353;0.09055072;0.9407606;99.98493
46.33766;256.4094;1.088980;21.87494;0.09063678;0.9416889;100.0558
46.34600;256.4522;1.088720;21.87632;0.09071668;0.9425534;99.96972
46.35434;256.4952;1.088600;21.87778;0.09080370;0.9434922;99.99259
46.36266;256.5350;1.088567;21.87892;0.09087457;0.9442631;100.0062
46.37100;256.5774;1.088542;21.88028;0.09095364;0.9451189;100.0245
46.37934;256.6162;1.088372;21.88123;0.09101039;0.9457428;99.95722
46.38766;256.6629;1.088090;21.88299;0.09110602;0.9467709;100.0666
46.39600;256.7024;1.087824;21.88416;0.09118384;0.9476147;99.94444
46.40434;256.7444;1.087664;21.88576;0.09128862;0.9487384;99.99695
46.41266;256.7844;1.087681;21.88737;0.09140348;0.9499666;100.0140
46.42100;256.8300;1.087700;21.88889;0.09148426;0.9508410;100.0119
46.42934;256.8734;1.087658;21.89041;0.09157616;0.9518312;100.0312
46.43766;256.9083;1.087541;21.89124;0.09164181;0.9525485;100.0162
46.44600;256.9506;1.087378;21.89256;0.09171751;0.9533699;99.95947
46.45434;256.9930;1.087248;21.89400;0.09180538;0.9543178;99.99992
46.46266;257.0340;1.087191;21.89527;0.09188331;0.9551629;99.99101
46.47100;257.0784;1.087131;21.89667;0.09195749;0.9559688;100.0202
46.47934;257.1214;1.087065;21.89787;0.09201981;0.9566512;99.98141
46.48766;257.1618;1.086984;21.89873;0.09206410;0.9571472;100.0225
46.49600;257.2050;1.086862;21.89994;0.09212707;0.9578368;99.96996
46.50434;257.2440;1.086808;21.90135;0.09222874;0.9589288;100.0080
46.51266;257.2854;1.086708;21.90260;0.09230238;0.9597291;99.98742
46.52100;257.3297;1.086584;21.90406;0.09238324;0.9606050;100.0290
46.52934;257.3712;1.086501;21.90556;0.09248254;0.9616730;99.97911
46.53766;257.4144;1.086425;21.90694;0.09256262;0.9625415;100.0045
46.54600;257.4564;1.086414;21.90856;0.09267148;0.9637089;100.0014
46.55434;257.4953;1.086415;21.90984;0.09276024;0.9646671;99.98986
46.56266;257.5360;1.086359;21.91114;0.09284455;0.9655792;100.0458
46.57100;257.5778;1.086171;21.91271;0.09294570;0.9666660;99.96176
46.57934;257.6199;1.085949;21.91392;0.09301391;0.9674106;100.0103
46.58766;257.6648;1.085804;21.91526;0.09308259;0.9681602;99.98758
46.59600;257.7043;1.085737;21.91627;0.09314559;0.9688512;100.0330
46.60434;257.7434;1.085617;21.91726;0.09320699;0.9695250;99.98431
46.61266;257.7874;1.085421;21.91869;0.09328553;0.9703772;99.97900
46.62100;257.8293;1.085180;21.91984;0.09334882;0.9710709;99.97749
46.62934;257.8693;1.084955;21.92087;0.09340994;0.9717420;100.0339
46.63766;257.9100;1.084788;21.92183;0.09346168;0.9723153;100.0126
46.64600;257.9545;1.084645;21.92356;0.09356538;0.9734297;99.97732
46.65434;257.9940;1.084613;21.92469;0.09364103;0.9742524;99.98126
46.66266;258.0370;1.084550;21.92602;0.09371558;0.9750634;100.0199
46.67100;258.0757;1.084416;21.92692;0.09377009;0.9756658;99.97508
46.67934;258.1223;1.084271;21.92846;0.09384716;0.9765031;100.0184
46.68766;258.1606;1.084169;21.92957;0.09392632;0.9773624;100.0379
46.69600;258.2033;1.084078;21.93080;0.09399445;0.9781074;99.96022
46.70434;258.2429;1.083986;21.93204;0.09407639;0.9789952;100.0026
46.71266;258.2855;1.083868;21.93342;0.09415758;0.9798756;99.99881
46.72100;258.3262;1.083777;21.93481;0.09424964;0.9808692;100.0050
46.72934;258.3706;1.083671;21.93606;0.09431195;0.9815536;100.0373
46.73766;258.4094;1.083506;21.93711;0.09438122;0.9823101;99.99484
46.74600;258.4545;1.083380;21.93857;0.09445916;0.9831570;99.97678
46.75434;258.4954;1.083239;21.94002;0.09455786;0.9842205;99.99549
46.76266;258.5338;1.083183;21.94127;0.09464726;0.9851868;100.0396
46.77100;258.5793;1.083071;21.94278;0.09472834;0.9860665;99.94869
46.77934;258.6184;1.082961;21.94392;0.09480545;0.9869050;100.0202
46.78766;258.6602;1.082924;21.94524;0.09488478;0.9877668;99.98778
46.79600;258.7032;1.082906;21.94661;0.09496609;0.9886493;100.0137
46.80434;258.7472;1.082888;21.94794;0.09503852;0.9894399;100.0248
46.81266;258.7866;1.082773;21.94912;0.09511812;0.9903046;99.95720
46.82100;258.8302;1.082699;21.95052;0.09519931;0.9911860;100.0281
46.82934;258.8728;1.082663;21.95177;0.09527191;0.9919782;100.0227
46.83766;258.9155;1.082572;21.95311;0.09535181;0.9928468;100.0186
46.84600;258.9537;1.082441;21.95405;0.09541645;0.9935562;99.94799
46.85434;258.9957;1.082423;21.95544;0.09550222;0.9944855;100.0368
46.86266;259.0367;1.082439;21.95660;0.09557444;0.9952739;99.95500
46.87100;259.0808;1.082349;21.95810;0.09566236;0.9962259;100.0192
46.87934;259.1240;1.082134;21.95961;0.09575701;0.9972484;100.0224
46.88766;259.1637;1.081852;21.96094;0.09584908;0.9982438;99.95328
46.89600;259.2066;1.081804;21.96242;0.09594093;0.9992368;99.98705
46.90434;259.2480;1.081812;21.96376;0.09602878;1.000188;99.98165
46.91266;259.2896;1.081751;21.96530;0.09613026;1.001282;100.0430
46.92100;259.3304;1.081638;21.96659;0.09621392;1.002190;100.0039
46.92934;259.3728;1.081340;21.96808;0.09630764;1.003202;99.99501
46.93766;259.4142;1.081049;21.96942;0.09639476;1.004146;99.99340
46.94600;259.4527;1.080895;21.97052;0.09647235;1.004991;99.97801
46.95434;259.4986;1.080925;21.97184;0.09653531;1.005684;100.0531
46.96266;259.5384;1.080845;21.97280;0.09659296;1.006321;99.99653
46.97100;259.5814;1.080610;21.97420;0.09667603;1.007223;99.98969
46.97934;259.6206;1.080250;21.97539;0.09675825;1.008116;99.98820
46.98766;259.6650;1.080018;21.97702;0.09685650;1.009177;99.99056
46.99600;259.7098;1.080059;21.97888;0.09697569;1.010455;100.0394
47.00434;259.7500;1.080129;21.98035;0.09708009;1.011580;99.96016
47.01266;259.7891;1.080168;21.98185;0.09719231;1.012787;100.0180
47.02100;259.8286;1.080228;21.98308;0.09727592;1.013694;99.98384
47.02934;259.8742;1.080134;21.98486;0.09738412;1.014859;100.0136
47.03766;259.9117;1.079830;21.98623;0.09749066;1.016006;100.0094
47.04600;259.9609;1.079731;21.98810;0.09759003;1.017079;99.97724
47.05434;260.0008;1.079806;21.98926;0.09766811;1.017930;100.0044
47.06266;260.0438;1.079984;21.99075;0.09776318;1.018958;100.0078
47.07100;260.0835;1.080051;21.99212;0.09786180;1.020024;100.0233
47.07934;260.1188;1.079742;21.99318;0.09794838;1.020963;99.98278
47.08766;260.1664;1.079462;21.99473;0.09802499;1.021798;99.98282
47.09600;260.2060;1.079344;21.99574;0.09808868;1.022500;99.99562
47.10434;260.2498;1.079218;21.99717;0.09817361;1.023422;100.0140
47.11266;260.2921;1.079181;21.99832;0.09823928;1.024144;100.0068
47.12100;260.3359;1.079146;21.99976;0.09832584;1.025084;99.98613
47.12934;260.3804;1.079096;22.00136;0.09842424;1.026148;100.0278
47.13766;260.4208;1.079038;22.00273;0.09851951;1.027179;99.98162
47.14600;260.4609;1.078892;22.00373;0.09858121;1.027860;100.0482
47.15434;260.5011;1.078738;22.00456;0.09862675;1.028372;99.93989
47.16266;260.5416;1.078664;22.00556;0.09868793;1.029048;100.0173
47.17100;260.5814;1.078599;22.00668;0.09876318;1.029870;99.97999
47.17934;260.6197;1.078521;22.00768;0.09883319;1.030637;100.0058
47.18766;260.6646;1.078365;22.00920;0.09891929;1.031572;100.0079
47.19600;260.7078;1.078172;22.01060;0.09900290;1.032481;99.96824
47.20434;260.7482;1.078104;22.01152;0.09905482;1.033060;100.0273
47.21266;260.7915;1.078001;22.01280;0.09912611;1.033841;99.99062
47.22100;260.8338;1.077904;22.01410;0.09920418;1.034692;99.99074
47.22934;260.8784;1.077787;22.01572;0.09930161;1.035746;99.99970
47.23766;260.9181;1.077562;22.01702;0.09939309;1.036738;100.0115
47.24600;260.9574;1.077414;22.01791;0.09944874;1.037356;99.97218
47.25434;260.9994;1.077257;22.01884;0.09949536;1.037880;100.0440
47.26266;261.0403;1.077230;22.01982;0.09955464;1.038537;99.97188
47.27100;261.0838;1.077180;22.02083;0.09960293;1.039078;100.0529
47.27934;261.1277;1.077026;22.02230;0.09969245;1.040050;99.94653
47.28766;261.1702;1.076836;22.02386;0.09979656;1.041174;100.0060
47.29600;261.2097;1.076648;22.02493;0.09986950;1.041974;100.0258
47.30434;261.2534;1.076484;22.02614;0.09993622;1.042708;99.97514
47.31266;261.2958;1.076355;22.02734;0.1000066;1.043481;99.96340
47.32100;261.3335;1.076246;22.02844;0.1000900;1.044389;100.0552
47.32934;261.3784;1.076096;22.02986;0.1001703;1.045264;99.98507
47.33766;261.4168;1.076037;22.03106;0.1002589;1.046227;100.0148
47.34600;261.4609;1.075894;22.03278;0.1003703;1.047428;100.0222
47.35434;261.4988;1.075786;22.03418;0.1004807;1.048618;99.99931
47.36266;261.5431;1.075697;22.03555;0.1005577;1.049460;100.0051
47.37100;261.5813;1.075586;22.03646;0.1006194;1.050142;99.93599
47.37934;261.6246;1.075522;22.03764;0.1006836;1.050849;100.0428
47.38766;261.6686;1.075525;22.03912;0.1007724;1.051814;100.0205
47.39600;261.7075;1.075546;22.04030;0.1008557;1.052722;99.96731
47.40434;261.7525;1.075602;22.04148;0.1009130;1.053358;100.0426
47.41266;261.7930;1.075549;22.04239;0.1009657;1.053946;99.94621
47.42100;261.8327;1.075356;22.04358;0.1010486;1.054850;100.0124
47.42934;261.8776;1.075165;22.04477;0.1011066;1.055494;100.0055
47.43766;261.9185;1.075130;22.04576;0.1011666;1.056159;100.0245
47.44600;261.9602;1.075176;22.04702;0.1012459;1.057025;99.95334
47.45434;261.9997;1.075170;22.04798;0.1013098;1.057730;100.0076
47.46266;262.0419;1.075063;22.04908;0.1013735;1.058434;100.0297
47.47100;262.0855;1.074856;22.05018;0.1014309;1.059072;100.0074
47.47934;262.1288;1.074696;22.05116;0.1014790;1.059612;99.94769
47.48766;262.1720;1.074512;22.05246;0.1015572;1.060468;100.0559
47.49600;262.2123;1.074382;22.05384;0.1016570;1.061550;99.99276
47.50434;262.2580;1.074339;22.05525;0.1017348;1.062400;99.99081
47.51266;262.2968;1.074301;22.05636;0.1018164;1.063292;99.95871
47.52100;262.3391;1.074057;22.05734;0.1018704;1.063895;100.0538
47.52934;262.3814;1.073765;22.05810;0.1019045;1.064290;99.97218
47.53766;262.4219;1.073601;22.05892;0.1019521;1.064826;100.0312
47.54600;262.4635;1.073588;22.05987;0.1020060;1.065428;99.95482
47.55434;262.5043;1.073614;22.06094;0.1020754;1.066192;100.0192
47.56266;262.5460;1.073451;22.06228;0.1021641;1.067157;100.0044
47.57100;262.5924;1.073251;22.06370;0.1022388;1.067976;99.95782
47.57934;262.6348;1.073064;22.06483;0.1023063;1.068721;100.0332
47.58766;262.6709;1.072757;22.06554;0.1023627;1.069348;99.98957
47.59600;262.7140;1.072602;22.06662;0.1024201;1.069987;100.0061
47.60434;262.7544;1.072658;22.06762;0.1024832;1.070685;100.0169
47.61266;262.7963;1.072786;22.06892;0.1025673;1.071603;99.99028
47.62100;262.8367;1.072768;22.07029;0.1026629;1.072640;100.0022
47.62934;262.8758;1.072463;22.07152;0.1027522;1.073612;100.0180
47.63766;262.9184;1.072104;22.07296;0.1028450;1.074620;100.0006
47.64600;262.9616;1.071956;22.07418;0.1029152;1.075392;100.0077
47.65434;263.0052;1.071950;22.07537;0.1029807;1.076115;99.96691
47.66266;263.0438;1.072058;22.07636;0.1030498;1.076876;99.98103
47.67100;263.0868;1.072132;22.07776;0.1031368;1.077824;100.0174
47.67934;263.1314;1.072007;22.07898;0.1032017;1.078542;99.99028
47.68766;263.1700;1.071786;22.08008;0.1032824;1.079423;100.0523
47.69600;263.2165;1.071480;22.08146;0.1033534;1.080206;99.97216
47.70434;263.2566;1.071374;22.08237;0.1034130;1.080868;99.96705
47.71266;263.2954;1.071498;22.08356;0.1035023;1.081840;100.0361
47.72100;263.3356;1.071526;22.08430;0.1035444;1.082320;100.0204
47.72934;263.3792;1.071451;22.08541;0.1036041;1.082983;99.98652
47.73766;263.4260;1.071232;22.08667;0.1036648;1.083657;99.97012
47.74600;263.4670;1.071025;22.08774;0.1037342;1.084423;99.99906
47.75434;263.5050;1.071053;22.08862;0.1038005;1.085155;100.0333
47.76266;263.5480;1.071002;22.08994;0.1038828;1.086056;99.97282
47.77100;263.5906;1.070759;22.09137;0.1039766;1.087075;100.0158
47.77934;263.6313;1.070543;22.09276;0.1040759;1.088153;100.0184
47.78766;263.6685;1.070319;22.09425;0.1041968;1.089456;99.97869
47.79600;263.7090;1.070284;22.09552;0.1042850;1.090418;99.99549
47.80434;263.7538;1.070327;22.09712;0.1043844;1.091497;99.98320
47.81266;263.7982;1.070234;22.09849;0.1044652;1.092381;100.0533
47.82100;263.8399;1.070039;22.09982;0.1045532;1.093341;99.94784
47.82934;263.8820;1.069724;22.10106;0.1046332;1.094217;100.0420
47.83766;263.9180;1.069538;22.10204;0.1047144;1.095105;99.99875
47.84600;263.9637;1.069710;22.10335;0.1047823;1.095856;99.99482
47.85434;264.0055;1.069874;22.10446;0.1048504;1.096607;100.0037
47.86266;264.0469;1.069950;22.10543;0.1049088;1.097257;99.98858
47.87100;264.0862;1.069804;22.10626;0.1049625;1.097859;100.0254
47.87934;264.1317;1.069486;22.10775;0.1050522;1.098837;99.99951
47.88766;264.1710;1.069383;22.10878;0.1051260;1.099650;99.98582
47.89600;264.2108;1.069342;22.10992;0.1052061;1.100526;100.0150
47.90434;264.2527;1.069445;22.11113;0.1052825;1.101366;99.95816
47.91266;264.2940;1.069510;22.11222;0.1053505;1.102116;100.0269
47.92100;264.3384;1.069412;22.11340;0.1054132;1.102813;99.98407
47.92934;264.3766;1.069144;22.11426;0.1054763;1.103512;100.0046
47.93766;264.4204;1.068918;22.11561;0.1055585;1.104412;99.99621
47.94600;264.4594;1.068783;22.11679;0.1056450;1.105357;99.98576
47.95434;264.5036;1.068816;22.11809;0.1057206;1.106188;100.0380
47.96266;264.5464;1.068797;22.11875;0.1057439;1.106472;99.97169
47.97100;264.5869;1.068700;22.11937;0.1057756;1.106843;99.99025
47.97934;264.6274;1.068736;22.12046;0.1058487;1.107648;100.0523
47.98766;264.6713;1.068687;22.12170;0.1059219;1.108455;99.97476
47.99600;264.7117;1.068679;22.12299;0.1060145;1.109464;99.98512
48.00434;264.7562;1.068502;22.12448;0.1061081;1.110484;99.96887
48.01266;264.7980;1.068196;22.12613;0.1062279;1.111779;100.0439
48.02100;264.8402;1.068066;22.12715;0.1062887;1.112455;99.99887
48.02934;264.8798;1.067897;22.12822;0.1063664;1.113310;99.99741
48.03766;264.9250;1.067830;22.12967;0.1064536;1.114263;100.0140
48.04600;264.9626;1.067813;22.13090;0.1065549;1.115364;100.0043
48.05434;265.0094;1.067615;22.13263;0.1066602;1.116506;99.98349
48.06266;265.0488;1.067348;22.13385;0.1067533;1.117522;100.0097
48.07100;265.0892;1.067132;22.13510;0.1068431;1.118502;100.0285
48.07934;265.1323;1.066997;22.13628;0.1069150;1.119296;99.97140
48.08766;265.1758;1.067070;22.13742;0.1069821;1.120040;100.0004
48.09600;265.2162;1.067148;22.13801;0.1070130;1.120403;100.0039
48.10434;265.2603;1.067125;22.13927;0.1070876;1.121226;99.97070
48.11266;265.3047;1.067138;22.14026;0.1071397;1.121813;100.0145
48.12100;265.3424;1.066850;22.14098;0.1071938;1.122419;99.96704
48.12934;265.3869;1.066660;22.14209;0.1072544;1.123096;100.0477
48.13766;265.4302;1.066667;22.14385;0.1073800;1.124452;100.0092
48.14600;265.4694;1.066754;22.14545;0.1075085;1.125839;99.95799
48.15434;265.5091;1.066857;22.14736;0.1076619;1.127487;100.0077
48.16266;265.5495;1.066678;22.14925;0.1078102;1.129080;99.98869
48.17100;265.5892;1.066333;22.15112;0.1079588;1.130677;100.0241
48.17934;265.6309;1.066169;22.15334;0.1081296;1.132507;100.0110
48.18766;265.6745;1.066085;22.15557;0.1082939;1.134269;99.96958
48.19600;265.7153;1.066102;22.15782;0.1084699;1.136153;100.0324
48.20434;265.7590;1.066231;22.16000;0.1086284;1.137854;99.98174
48.21266;265.7950;1.066102;22.16181;0.1087872;1.139557;99.97381
48.22100;265.8440;1.065920;22.16380;0.1089047;1.140829;100.0428
48.22934;265.8842;1.065680;22.16526;0.1090137;1.142012;100.0206
48.23766;265.9275;1.065458;22.16648;0.1090896;1.142849;99.92241
48.24600;265.9692;1.065508;22.16766;0.1091691;1.143724;100.0322
48.25434;266.0094;1.065587;22.16863;0.1092362;1.144468;99.99340
48.26266;266.0518;1.065526;22.16987;0.1093181;1.145368;100.0293
48.27100;266.0951;1.065362;22.17117;0.1094025;1.146294;99.99061
48.27934;266.1343;1.065059;22.17230;0.1094885;1.147237;100.0074
48.28766;266.1774;1.064919;22.17373;0.1095848;1.148288;99.98363
48.29600;266.2166;1.064991;22.17506;0.1096898;1.149430;100.0264
48.30434;266.2579;1.064954;22.17608;0.1097546;1.150151;99.96369
48.31266;266.2988;1.064886;22.17700;0.1098134;1.150809;100.0168
48.32100;266.3442;1.064680;22.17823;0.1098808;1.151556;99.99035
48.32934;266.3826;1.064454;22.17923;0.1099569;1.152395;100.0048
48.33766;266.4276;1.064368;22.18061;0.1100400;1.153308;99.99509
48.34600;266.4696;1.064410;22.18164;0.1101055;1.154036;100.0075
48.35434;266.5114;1.064563;22.18279;0.1101810;1.154869;99.99897
48.36266;266.5515;1.064576;22.18347;0.1102220;1.155340;100.0090
48.37100;266.5940;1.064304;22.18459;0.1102930;1.156126;99.98110
48.37934;266.6351;1.063940;22.18550;0.1103514;1.156781;100.0417
48.38766;266.6758;1.063776;22.18669;0.1104369;1.157719;99.95639
48.39600;266.7197;1.063768;22.18794;0.1105150;1.158580;100.0127
48.40434;266.7581;1.063905;22.18905;0.1106020;1.159534;100.0121
48.41266;266.8070;1.063851;22.19054;0.1106799;1.160393;100.0106
48.42100;266.8478;1.063615;22.19159;0.1107537;1.161209;99.98751
48.42934;266.8885;1.063223;22.19290;0.1108513;1.162274;100.0176
48.43766;266.9307;1.062852;22.19398;0.1109209;1.163047;99.97486
48.44600;266.9712;1.062810;22.19490;0.1109841;1.163752;100.0159
48.45434;267.0095;1.062991;22.19560;0.1110354;1.164332;99.99288
48.46266;267.0574;1.063082;22.19679;0.1110906;1.164953;99.99594
48.47100;267.0964;1.062998;22.19775;0.1111652;1.165778;99.99726
48.47934;267.1374;1.062752;22.19890;0.1112462;1.166670;100.0217
48.48766;267.1772;1.062489;22.19970;0.1113007;1.167283;99.98274
48.49600;267.2212;1.062488;22.20084;0.1113675;1.168026;100.0238
48.50434;267.2610;1.062579;22.20187;0.1114414;1.168844;99.95718
48.51266;267.3044;1.062664;22.20310;0.1115191;1.169700;99.99481
48.52100;267.3425;1.062627;22.20417;0.1116034;1.170626;100.0254
48.52934;267.3828;1.062451;22.20558;0.1117090;1.171776;100.0573
48.53766;267.4262;1.062258;22.20690;0.1117955;1.172726;99.95931
48.54600;267.4684;1.062254;22.20827;0.1118891;1.173750;99.96411
48.55434;267.5098;1.062228;22.20930;0.1119558;1.174491;100.0424
48.56266;267.5541;1.062199;22.21033;0.1120124;1.175127;99.97439
48.57100;267.5955;1.062162;22.21136;0.1120813;1.175893;99.98518
48.57934;267.6346;1.062015;22.21234;0.1121547;1.176706;100.0021
48.58766;267.6760;1.061947;22.21340;0.1122248;1.177482;100.0411
48.59600;267.7190;1.061900;22.21420;0.1122657;1.177955;99.99231
48.60434;267.7630;1.061820;22.21526;0.1123281;1.178652;100.0139
48.61266;267.8014;1.061792;22.21604;0.1123884;1.179327;99.94914
48.62100;267.8415;1.061622;22.21706;0.1124625;1.180147;100.0203
48.62934;267.8834;1.061346;22.21821;0.1125396;1.180999;100.0032
48.63766;267.9294;1.061120;22.21929;0.1125949;1.181623;99.97960
48.64600;267.9704;1.060938;22.22022;0.1126573;1.182320;100.0340
48.65434;268.0092;1.060880;22.22120;0.1127327;1.183154;100.0113
48.66266;268.0496;1.060881;22.22206;0.1127904;1.183802;99.96056
48.67100;268.0924;1.060608;22.22331;0.1128735;1.184717;100.0141
48.67934;268.1374;1.060331;22.22474;0.1129641;1.185710;100.0017
48.68766;268.1805;1.060143;22.22583;0.1130323;1.186470;99.96294
48.69600;268.2237;1.060214;22.22683;0.1130936;1.187156;100.0181
48.70434;268.2634;1.060556;22.22781;0.1131683;1.187984;100.0198
48.71266;268.3052;1.060634;22.22879;0.1132342;1.188719;100.0211
48.72100;268.3500;1.060391;22.23022;0.1133263;1.189729;100.0072
48.72934;268.3894;1.059916;22.23143;0.1134227;1.190784;99.95790
48.73766;268.4303;1.059546;22.23230;0.1134816;1.191445;100.0064
48.74600;268.4729;1.059593;22.23332;0.1135489;1.192197;100.0413
48.75434;268.5150;1.059919;22.23440;0.1136226;1.193014;99.96405
48.76266;268.5554;1.060082;22.23539;0.1136956;1.193824;99.99374
48.77100;268.5935;1.059954;22.23636;0.1137736;1.194686;100.0138
48.77934;268.6379;1.059332;22.23770;0.1138580;1.195615;100.0145
48.78766;268.6796;1.058768;22.23872;0.1139264;1.196377;99.97988
48.79600;268.7213;1.058700;22.23975;0.1139962;1.197153;99.99680
48.80434;268.7600;1.058983;22.24068;0.1140677;1.197946;99.97299
48.81266;268.8015;1.059377;22.24166;0.1141312;1.198655;100.0581
48.82100;268.8440;1.059412;22.24295;0.1142200;1.199631;99.96209
48.82934;268.8878;1.058941;22.24426;0.1143051;1.200568;100.0270
48.83766;268.9280;1.058564;22.24523;0.1143753;1.201348;99.99835
48.84600;268.9682;1.058491;22.24630;0.1144526;1.202203;99.95637
48.85434;269.0103;1.058722;22.24730;0.1145181;1.202934;100.0230
48.86266;269.0575;1.058933;22.24866;0.1145944;1.203780;100.0174
48.87100;269.0970;1.058812;22.24962;0.1146693;1.204610;99.97746
48.87934;269.1350;1.058655;22.25067;0.1147558;1.205562;99.98778
48.88766;269.1774;1.058477;22.25187;0.1148376;1.206465;100.0009
48.89600;269.2200;1.058442;22.25270;0.1148884;1.207042;100.0488
48.90434;269.2627;1.058531;22.25390;0.1149691;1.207934;99.96172
48.91266;269.3034;1.058513;22.25510;0.1150588;1.208920;100.0090
48.92100;269.3459;1.058296;22.25616;0.1151294;1.209706;100.0041
48.92934;269.3885;1.057946;22.25719;0.1151975;1.210465;100.0065
48.93766;269.4290;1.057429;22.25845;0.1152940;1.211523;99.99376
48.94600;269.4736;1.057245;22.25949;0.1153542;1.212200;100.0011
48.95434;269.5118;1.057340;22.26017;0.1154078;1.212806;100.0014
48.96266;269.5550;1.057294;22.26104;0.1154593;1.213391;100.0103
48.97100;269.5956;1.057220;22.26155;0.1154886;1.213743;99.94789
48.97934;269.6385;1.056859;22.26263;0.1155592;1.214529;100.0278
48.98766;269.6792;1.056473;22.26356;0.1156266;1.215281;99.97141
48.99600;269.7213;1.056419;22.26448;0.1156864;1.215954;100.0517
49.00434;269.7649;1.056469;22.26564;0.1157619;1.216792;99.96055
49.01266;269.8067;1.056718;22.26655;0.1158229;1.217477;100.0116
49.02100;269.8492;1.057064;22.26730;0.1158679;1.217994;99.99531
49.02934;269.8880;1.057042;22.26820;0.1159388;1.218783;100.0255
49.03766;269.9298;1.056804;22.26920;0.1160073;1.219547;99.99574
49.04600;269.9717;1.056466;22.26981;0.1160412;1.219948;100.0397
49.05434;270.0164;1.056328;22.27107;0.1161218;1.220839;99.96024
49.06266;270.0534;1.056632;22.27208;0.1162112;1.221823;99.99108
49.07100;270.1014;1.056857;22.27345;0.1162881;1.222676;99.98830
49.07934;270.1432;1.056824;22.27451;0.1163649;1.223528;100.0163
49.08766;270.1802;1.056531;22.27534;0.1164387;1.224349;100.0441
49.09600;270.2227;1.056107;22.27637;0.1165068;1.225109;99.98339
49.10434;270.2630;1.055944;22.27718;0.1165644;1.225759;99.95070
49.11266;270.3075;1.056007;22.27838;0.1166411;1.226610;100.0049
49.12100;270.3456;1.056101;22.27923;0.1167117;1.227396;99.98606
49.12934;270.3883;1.056141;22.28094;0.1168399;1.228789;100.0432
49.13766;270.4330;1.055883;22.28227;0.1169278;1.229757;99.99110
49.14600;270.4740;1.055497;22.28322;0.1169966;1.230526;100.0074
49.15434;270.5115;1.055356;22.28394;0.1170579;1.231214;99.95918
49.16266;270.5550;1.055423;22.28501;0.1171243;1.231956;100.0103
49.17100;270.5977;1.055738;22.28606;0.1171935;1.232728;99.97472
49.17934;270.6420;1.055853;22.28719;0.1172656;1.233532;100.0415
49.18766;270.6840;1.055523;22.28847;0.1173612;1.234582;99.97830
49.19600;270.7238;1.055182;22.28935;0.1174289;1.235339;100.0224
49.20434;270.7616;1.054883;22.29045;0.1175230;1.236373;100.0020
49.21266;270.8066;1.055008;22.29141;0.1175771;1.236987;99.96799
49.22100;270.8476;1.055222;22.29217;0.1176290;1.237578;100.0220
49.22934;270.8892;1.055222;22.29333;0.1177135;1.238511;100.0161
49.23766;270.9304;1.055005;22.29422;0.1177763;1.239216;99.98124
49.24600;270.9756;1.054552;22.29536;0.1178460;1.239995;99.99042
49.25434;271.0156;1.054098;22.29616;0.1179078;1.240690;100.0100
49.26266;271.0586;1.053980;22.29712;0.1179699;1.241388;100.0195
49.27100;271.0986;1.054144;22.29790;0.1180262;1.242026;100.0018
49.27934;271.1406;1.054325;22.29896;0.1181016;1.242863;99.97696
49.28766;271.1798;1.054205;22.29970;0.1181607;1.243530;100.0108
49.29600;271.2216;1.053894;22.30067;0.1182274;1.244277;100.0491
49.30434;271.2670;1.053740;22.30192;0.1183063;1.245152;99.95538
49.31266;271.3040;1.053811;22.30273;0.1183797;1.245970;99.96528
49.32100;271.3475;1.053832;22.30414;0.1184805;1.247076;100.0554
49.32934;271.3910;1.053841;22.30524;0.1185524;1.247878;99.97222
49.33766;271.4295;1.053677;22.30627;0.1186390;1.248834;100.0120
49.34600;271.4726;1.053416;22.30760;0.1187327;1.249864;99.99525
49.35434;271.5144;1.053268;22.30843;0.1187881;1.250493;100.0345
49.36266;271.5590;1.053261;22.30931;0.1188373;1.251055;99.98312
49.37100;271.5990;1.053302;22.31009;0.1188976;1.251736;99.97639
49.37934;271.6404;1.053051;22.31070;0.1189361;1.252186;99.98004
