t; T; m; Hf; dT; uV; Purge
12.97934;93.35720;5.492112;-9.764696;-1.109353;-7.855926;100.0321
12.98767;93.40301;5.492170;-9.761016;-1.108795;-7.852784;99.96235
12.99600;93.44532;5.492274;-9.757309;-1.108233;-7.849622;100.0088
13.00434;93.47851;5.492247;-9.753641;-1.107679;-7.846497;100.0441
13.01266;93.52535;5.492187;-9.749804;-1.107111;-7.843258;99.93011
13.02100;93.56105;5.492138;-9.746225;-1.106566;-7.840199;99.99157
13.02934;93.60419;5.492034;-9.742009;-1.105960;-7.836690;100.0172
13.03766;93.65178;5.492028;-9.737391;-1.105312;-7.832897;100.0355
13.04600;93.69264;5.492050;-9.733353;-1.104721;-7.829507;99.93872
13.05434;93.73406;5.492020;-9.729044;-1.104103;-7.825928;100.0806
13.06266;93.78197;5.492016;-9.724642;-1.103477;-7.822284;99.94500
13.07100;93.82306;5.491962;-9.720032;-1.102830;-7.818496;100.0820
13.07934;93.86603;5.491850;-9.715900;-1.102233;-7.815050;99.93634
13.08766;93.90526;5.491812;-9.711845;-1.101641;-7.811650;100.0266
13.09600;93.95118;5.491785;-9.707609;-1.101030;-7.808118;99.97716
13.10434;93.99918;5.491734;-9.703374;-1.100417;-7.804580;99.94194
13.11267;94.02957;5.491776;-9.699155;-1.099806;-7.801056;100.0319
13.12100;94.07014;5.491757;-9.695124;-1.099218;-7.797678;100.0260
13.12934;94.11668;5.491715;-9.690900;-1.098611;-7.794161;99.87126
13.13766;94.15994;5.491676;-9.687108;-1.098046;-7.790947;100.0707
13.14600;94.20680;5.491650;-9.683601;-1.097509;-7.787932;99.98100
13.15434;94.24334;5.491627;-9.679831;-1.096948;-7.784736;100.0767
13.16266;94.29218;5.491660;-9.675785;-1.096357;-7.781340;99.96247
13.17100;94.33245;5.491707;-9.671736;-1.095766;-7.777941;100.0388
13.17934;94.36822;5.491746;-9.667453;-1.095154;-7.774384;100.0087
13.18766;94.40809;5.491776;-9.663016;-1.094531;-7.770731;99.93041
13.19600;94.44852;5.491730;-9.659003;-1.093950;-7.767376;100.0366
13.20434;94.49501;5.491695;-9.655426;-1.093407;-7.764312;100.0223
13.21266;94.54054;5.491656;-9.651312;-1.092812;-7.760872;99.84634
13.22100;94.58300;5.491657;-9.646845;-1.092180;-7.757180;100.1745
13.22934;94.62676;5.491658;-9.642506;-1.091564;-7.753586;99.97300
13.23767;94.66828;5.491680;-9.638224;-1.090952;-7.750025;100.0428
13.24600;94.71222;5.491660;-9.634016;-1.090349;-7.746524;100.0176
13.25434;94.75319;5.491609;-9.629891;-1.089754;-7.743079;99.93554
13.26266;94.79799;5.491562;-9.625919;-1.089172;-7.739735;100.0154
13.27100;94.83856;5.491512;-9.621676;-1.088561;-7.736195;100.0280
13.27934;94.87672;5.491524;-9.617212;-1.087930;-7.732500;99.98086
13.28766;94.91757;5.491536;-9.612499;-1.087275;-7.728634;99.96947
13.29600;94.95824;5.491592;-9.608163;-1.086661;-7.725048;100.0452
13.30434;95.00587;5.491619;-9.604151;-1.086077;-7.721679;99.97019
13.31266;95.04702;5.491620;-9.599824;-1.085463;-7.718092;99.95543
13.32100;95.08988;5.491605;-9.595839;-1.084883;-7.714745;100.0522
13.32934;95.13407;5.491584;-9.591278;-1.084245;-7.710988;100.0091
13.33766;95.17420;5.491587;-9.586544;-1.083591;-7.707118;100.0352
13.34600;95.21375;5.491607;-9.581939;-1.082952;-7.703339;99.92746
13.35434;95.25882;5.491644;-9.577562;-1.082334;-7.699720;99.99652
13.36267;95.29819;5.491666;-9.573305;-1.081728;-7.696180;99.95382
13.37100;95.34184;5.491670;-9.569325;-1.081148;-7.692836;100.0833
13.37934;95.38131;5.491620;-9.564956;-1.080529;-7.689212;100.0251
13.38766;95.41989;5.491568;-9.560437;-1.079899;-7.685495;99.92209
13.39600;95.46501;5.491534;-9.555785;-1.079256;-7.681687;100.0326
13.40434;95.50686;5.491530;-9.551556;-1.078654;-7.678174;100.0298
13.41266;95.54644;5.491537;-9.547774;-1.078099;-7.674980;99.88250
13.42100;95.58882;5.491537;-9.543797;-1.077524;-7.671649;100.1123
13.42934;95.63518;5.491516;-9.540035;-1.076969;-7.668462;99.91249
13.43766;95.67514;5.491451;-9.536397;-1.076425;-7.665361;100.0622
13.44600;95.71457;5.491392;-9.532912;-1.075898;-7.662372;99.89351
13.45434;95.75976;5.491349;-9.529041;-1.075333;-7.659111;100.1688
13.46266;95.80136;5.491320;-9.525591;-1.074809;-7.656145;99.89039
13.47100;95.84461;5.491342;-9.521728;-1.074242;-7.652881;100.1741
13.47934;95.88626;5.491388;-9.518045;-1.073693;-7.649747;99.82305
13.48767;95.92766;5.491366;-9.513436;-1.073053;-7.645960;100.0868
13.49600;95.96892;5.491332;-9.509243;-1.072455;-7.642465;99.97022
13.50434;96.01562;5.491361;-9.505652;-1.071914;-7.639391;100.0141
13.51266;96.06132;5.491275;-9.501212;-1.071290;-7.635718;100.0042
13.52100;96.09908;5.491275;-9.496512;-1.070640;-7.631860;99.94408
13.52934;96.14812;5.491318;-9.491699;-1.069978;-7.627922;100.0581
13.53766;96.18902;5.491356;-9.487219;-1.069347;-7.624214;99.97801
13.54600;96.22656;5.491376;-9.482381;-1.068683;-7.620259;99.97436
13.55434;96.26838;5.491330;-9.478078;-1.068074;-7.616687;100.0117
13.56266;96.30906;5.491235;-9.473947;-1.067481;-7.613232;100.0628
13.57100;96.35188;5.491200;-9.470666;-1.066973;-7.610379;99.96694
13.57934;96.39188;5.491211;-9.466610;-1.066389;-7.606981;99.98281
13.58766;96.43296;5.491164;-9.462181;-1.065769;-7.603321;99.95575
13.59600;96.47501;5.491266;-9.458313;-1.065207;-7.600064;100.1135
13.60434;96.52401;5.491297;-9.454585;-1.064657;-7.596901;99.86134
13.61267;96.56518;5.491253;-9.450647;-1.064084;-7.593585;100.0031
13.62100;96.61072;5.491182;-9.446390;-1.063484;-7.590050;99.99144
13.62934;96.65038;5.491120;-9.442478;-1.062915;-7.586754;100.0434
13.63766;96.69051;5.491076;-9.438788;-1.062370;-7.583613;100.0076
13.64600;96.74147;5.491090;-9.434969;-1.061809;-7.580372;100.1116
13.65434;96.77793;5.491126;-9.430624;-1.061198;-7.576762;99.83472
13.66266;96.81858;5.491130;-9.426871;-1.060649;-7.573575;100.1059
13.67100;96.85387;5.491096;-9.422858;-1.060075;-7.570203;100.0420
13.67934;96.89542;5.491039;-9.419062;-1.059526;-7.566992;99.94884
13.68766;96.94481;5.490985;-9.414806;-1.058932;-7.563457;100.0047
13.69600;96.98058;5.490943;-9.410341;-1.058320;-7.559778;100.0326
13.70434;97.02798;5.490953;-9.406164;-1.057737;-7.556299;99.89999
13.71266;97.07142;5.490984;-9.402040;-1.057160;-7.552859;100.0568
13.72100;97.11522;5.491013;-9.397249;-1.056515;-7.548940;99.96438
13.72934;97.15892;5.491006;-9.392716;-1.055896;-7.545210;100.0039
13.73767;97.19553;5.490974;-9.388251;-1.055286;-7.541529;100.0063
13.74600;97.24075;5.490937;-9.384036;-1.054699;-7.538020;99.97028
13.75434;97.28389;5.490937;-9.379910;-1.054119;-7.534570;100.0977
13.76266;97.32841;5.490960;-9.375245;-1.053483;-7.530730;99.94314
13.77100;97.36610;5.490946;-9.371508;-1.052941;-7.527549;100.0319
13.77934;97.40838;5.490968;-9.368201;-1.052442;-7.524674;99.98976
13.78766;97.45214;5.490955;-9.364371;-1.051891;-7.521430;99.93994
13.79600;97.49305;5.490930;-9.360306;-1.051319;-7.518026;100.0991
13.80434;97.53466;5.490880;-9.356421;-1.050765;-7.514750;99.91691
13.81266;97.57608;5.490860;-9.352356;-1.050195;-7.511352;99.97749
13.82100;97.62358;5.490839;-9.348199;-1.049614;-7.507882;100.0480
13.82934;97.66574;5.490836;-9.343879;-1.049016;-7.504293;100.0777
13.83766;97.70732;5.490881;-9.339294;-1.048391;-7.500518;99.90629
13.84600;97.74631;5.490764;-9.335106;-1.047809;-7.497031;100.0133
13.85434;97.78426;5.491005;-9.330578;-1.047193;-7.493304;99.95918
13.86267;97.82676;5.490880;-9.326258;-1.046599;-7.489726;100.0449
13.87100;97.87118;5.490679;-9.321835;-1.045994;-7.486075;99.96275
13.87934;97.91147;5.490776;-9.317746;-1.045422;-7.482660;100.0538
13.88766;97.95898;5.490840;-9.313875;-1.044871;-7.479394;99.98918
13.89600;98.00048;5.490854;-9.309726;-1.044290;-7.475924;99.99718
13.90434;98.04864;5.490979;-9.305832;-1.043734;-7.472637;99.95372
13.91266;98.08220;5.490879;-9.301356;-1.043124;-7.468945;100.0709
13.92100;98.12544;5.490736;-9.297344;-1.042561;-7.465585;99.95476
13.92934;98.16488;5.490793;-9.293291;-1.041994;-7.462196;100.0261
13.93766;98.20824;5.490510;-9.289090;-1.041411;-7.458697;99.91597
13.94600;98.25316;5.490532;-9.284719;-1.040809;-7.455072;100.0747
13.95434;98.29618;5.490735;-9.280666;-1.040238;-7.451672;99.95988
13.96266;98.34051;5.490679;-9.276324;-1.039639;-7.448064;100.0737
13.97100;98.37949;5.490652;-9.271926;-1.039036;-7.444424;99.95856
13.97934;98.42205;5.490624;-9.267725;-1.038453;-7.440928;99.99249
13.98767;98.46316;5.490411;-9.263576;-1.037877;-7.437470;99.98098
13.99600;98.50543;5.490430;-9.259524;-1.037309;-7.434075;100.0618
14.00434;98.54925;5.490450;-9.255594;-1.036752;-7.430765;99.98816
14.01266;98.58978;5.490406;-9.251834;-1.036212;-7.427571;99.97342
14.02100;98.62670;5.490432;-9.247791;-1.035645;-7.424184;99.99551
14.02934;98.66962;5.490476;-9.243728;-1.035078;-7.420789;99.95999
14.03766;98.71508;5.490396;-9.239399;-1.034485;-7.417202;100.0848
14.04600;98.74892;5.490266;-9.235503;-1.033936;-7.413930;100.0126
14.05434;98.79522;5.490162;-9.231544;-1.033381;-7.410611;99.98414
14.06266;98.83795;5.490101;-9.227414;-1.032809;-7.407171;99.93591
14.07100;98.88268;5.490150;-9.223251;-1.032232;-7.403701;99.99798
14.07934;98.92563;5.490176;-9.219441;-1.031690;-7.400481;100.0273
14.08766;98.96892;5.490200;-9.215603;-1.031145;-7.397240;100.0808
14.09600;99.00629;5.490211;-9.211410;-1.030565;-7.393750;99.96124
14.10434;99.04882;5.490160;-9.207856;-1.030048;-7.390710;99.94887
14.11267;99.08931;5.490093;-9.203889;-1.029490;-7.387376;100.0646
14.12100;99.13051;5.490070;-9.200004;-1.028942;-7.384106;99.92599
14.12934;99.17329;5.490082;-9.196196;-1.028399;-7.380881;100.0388
14.13766;99.21594;5.490102;-9.192345;-1.027853;-7.377631;100.0349
14.14600;99.25749;5.490100;-9.188465;-1.027304;-7.374359;99.98988
14.15434;99.30488;5.490060;-9.184526;-1.026749;-7.371044;99.94843
14.16266;99.34276;5.489994;-9.180219;-1.026159;-7.367475;99.96098
14.17100;99.38955;5.489890;-9.175874;-1.025565;-7.363874;100.0436
14.17934;99.42832;5.489814;-9.171906;-1.025007;-7.360540;100.0301
14.18766;99.47047;5.489766;-9.167749;-1.024431;-7.357071;99.95972
14.19600;99.51714;5.489766;-9.163515;-1.023846;-7.353543;100.0399
14.20434;99.55855;5.489761;-9.159531;-1.023285;-7.350190;100.0426
14.21266;99.59672;5.489719;-9.155089;-1.022680;-7.346516;99.99134
14.22100;99.64481;5.489663;-9.151088;-1.022117;-7.343150;100.0098
14.22934;99.68163;5.489590;-9.146972;-1.021544;-7.339705;99.95035
14.23767;99.72656;5.489516;-9.143075;-1.020993;-7.336418;99.96848
14.24600;99.76609;5.489482;-9.139266;-1.020451;-7.333191;100.0739
14.25434;99.81166;5.489488;-9.135548;-1.019919;-7.330032;100.0186
14.26266;99.85019;5.489494;-9.131330;-1.019339;-7.326524;99.91938
14.27100;99.89181;5.489478;-9.127232;-1.018769;-7.323095;99.97515
14.27934;99.93780;5.489431;-9.123722;-1.018258;-7.320084;100.0803
14.28766;99.98351;5.489380;-9.120066;-1.017731;-7.316965;99.97254
14.29600;100.0220;5.489331;-9.116313;-1.017195;-7.313776;99.99032
14.30434;100.0630;5.489281;-9.112131;-1.016618;-7.310290;99.91736
14.31266;100.1054;5.489270;-9.108113;-1.016057;-7.306920;100.0223
14.32100;100.1502;5.489258;-9.103888;-1.015476;-7.303405;100.0293
14.32934;100.1939;5.489236;-9.099669;-1.014893;-7.299884;99.99091
14.33766;100.2326;5.489197;-9.095284;-1.014295;-7.296252;100.0584
14.34600;100.2778;5.489162;-9.091522;-1.013759;-7.293057;99.94695
14.35434;100.3199;5.489098;-9.087465;-1.013193;-7.289655;100.0295
14.36267;100.3587;5.489045;-9.083113;-1.012598;-7.286042;100.0284
14.37100;100.4071;5.489028;-9.078820;-1.012011;-7.282478;99.95347
14.37934;100.4501;5.489016;-9.074999;-1.011468;-7.279240;99.95363
14.38766;100.4918;5.488993;-9.071001;-1.010908;-7.275878;100.0485
14.39600;100.5301;5.488952;-9.067091;-1.010356;-7.272574;99.99156
14.40434;100.5738;5.488924;-9.063268;-1.009814;-7.269337;100.0059
14.41266;100.6140;5.488889;-9.059305;-1.009261;-7.266007;99.99144
14.42100;100.6578;5.488849;-9.055231;-1.008695;-7.262594;99.97602
14.42934;100.6942;5.488778;-9.050803;-1.008096;-7.258938;100.0292
14.43766;100.7388;5.488746;-9.046720;-1.007531;-7.255524;99.97590
14.44600;100.7800;5.488726;-9.042578;-1.006960;-7.252070;100.0442
14.45434;100.8253;5.488676;-9.038819;-1.006428;-7.248886;99.99769
14.46266;100.8644;5.488658;-9.034564;-1.005848;-7.245355;100.0236
14.47100;100.9098;5.488622;-9.030488;-1.005285;-7.241950;99.90848
14.47934;100.9521;5.488557;-9.026200;-1.004700;-7.238391;100.0146
14.48767;100.9964;5.488532;-9.022022;-1.004126;-7.234910;100.0504
14.49600;101.0353;5.488476;-9.018043;-1.003571;-7.231563;99.92050
14.50434;101.0796;5.488443;-9.013986;-1.003009;-7.228166;100.1060
14.51266;101.1233;5.488426;-9.010328;-1.002483;-7.225041;99.96089
14.52100;101.1557;5.488434;-9.006309;-1.001925;-7.221674;100.0088
14.52934;101.2024;5.488418;-9.002745;-1.001412;-7.218625;100.0365
14.53766;101.2452;5.488349;-8.998439;-1.000826;-7.215049;99.99122
14.54600;101.2815;5.488256;-8.994078;-1.000235;-7.211443;99.99848
14.55434;101.3270;5.488205;-8.989932;-0.9996665;-7.207988;99.95008
14.56266;101.3646;5.488162;-8.986102;-0.9991304;-7.204760;100.0621
14.57100;101.4128;5.488064;-8.982319;-0.9985978;-7.201562;99.98447
14.57934;101.4548;5.488000;-8.978775;-0.9980878;-7.198530;99.95711
14.58766;101.4993;5.487942;-8.974945;-0.9975494;-7.195295;100.0823
14.59600;101.5395;5.487902;-8.970813;-0.9969825;-7.191850;99.97137
14.60434;101.5827;5.487830;-8.967004;-0.9964450;-7.188624;99.96168
14.61267;101.6268;5.487786;-8.962774;-0.9958651;-7.185099;99.96520
14.62100;101.6673;5.487768;-8.958608;-0.9952932;-7.181622;100.0938
14.62934;101.7076;5.487729;-8.955128;-0.9947880;-7.178628;99.98224
14.63766;101.7518;5.487708;-8.951532;-0.9942704;-7.175550;99.93359
14.64600;101.7946;5.487705;-8.947746;-0.9937335;-7.172332;100.0166
14.65434;101.8437;5.487696;-8.943524;-0.9931538;-7.168808;99.99676
14.66266;101.8779;5.487693;-8.939454;-0.9925897;-7.165393;100.0311
14.67100;101.9226;5.487657;-8.935454;-0.9920349;-7.162036;100.0559
14.67934;101.9622;5.487582;-8.931578;-0.9914910;-7.158762;99.95546
14.68766;102.0067;5.487500;-8.927368;-0.9909156;-7.155255;99.95112
14.69600;102.0460;5.487421;-8.923509;-0.9903751;-7.151997;100.0122
14.70434;102.0874;5.487376;-8.920004;-0.9898697;-7.148990;99.94809
14.71266;102.1250;5.487358;-8.916261;-0.9893418;-7.145816;100.0844
14.72100;102.1706;5.487298;-8.912489;-0.9888114;-7.142626;100.0138
14.72934;102.2119;5.487215;-8.908959;-0.9883038;-7.139600;99.99668
14.73767;102.2555;5.487148;-8.905324;-0.9877884;-7.136510;99.96870
14.74600;102.2945;5.487066;-8.901124;-0.9872186;-7.133022;100.0353
14.75434;102.3388;5.486978;-8.897216;-0.9866756;-7.129736;100.0111
14.76266;102.3833;5.486914;-8.893234;-0.9861249;-7.126395;99.93418
14.77100;102.4271;5.486870;-8.889638;-0.9856098;-7.123320;100.0016
14.77934;102.4662;5.486813;-8.885926;-0.9850859;-7.120169;99.97762
14.78766;102.5148;5.486728;-8.881980;-0.9845364;-7.116845;100.0342
14.79600;102.5554;5.486620;-8.877801;-0.9839626;-7.113350;100.0261
14.80434;102.6018;5.486519;-8.873506;-0.9833768;-7.109772;99.98711
14.81266;102.6393;5.486441;-8.869140;-0.9827861;-7.106150;99.98214
14.82100;102.6865;5.486371;-8.864882;-0.9822040;-7.102599;100.0519
14.82934;102.7270;5.486313;-8.860797;-0.9816392;-7.099170;99.89063
14.83766;102.7689;5.486280;-8.856890;-0.9810912;-7.095861;100.1288
14.84600;102.8147;5.486243;-8.853118;-0.9805574;-7.092652;99.95160
14.85434;102.8662;5.486187;-8.849090;-0.9799976;-7.089260;99.99980
14.86267;102.9071;5.486118;-8.845112;-0.9794388;-7.085891;100.0412
14.87100;102.9484;5.486060;-8.841319;-0.9789005;-7.082659;99.95751
14.87934;102.9850;5.486004;-8.837578;-0.9783707;-7.079475;100.0537
14.88766;103.0328;5.485932;-8.833772;-0.9778332;-7.076240;99.97421
14.89600;103.0689;5.485874;-8.829764;-0.9772766;-7.072864;99.91568
14.90434;103.1125;5.485815;-8.826254;-0.9767709;-7.069845;100.1134
14.91266;103.1567;5.485740;-8.822821;-0.9762712;-7.066878;99.96484
14.92100;103.2043;5.485672;-8.819031;-0.9757356;-7.063653;100.0114
14.92934;103.2461;5.485606;-8.815170;-0.9751929;-7.060378;99.93547
14.93766;103.2868;5.485534;-8.811413;-0.9746636;-7.057187;100.0667
14.94600;103.3260;5.485445;-8.807447;-0.9741161;-7.053857;99.95216
14.95434;103.3708;5.485349;-8.803445;-0.9735653;-7.050500;99.98226
14.96266;103.4126;5.485274;-8.798950;-0.9729632;-7.046784;100.0057
14.97100;103.4528;5.485235;-8.794932;-0.9724109;-7.043418;100.0577
14.97934;103.4921;5.485168;-8.791063;-0.9718726;-7.040151;99.98303
14.98767;103.5404;5.485112;-8.786414;-0.9712559;-7.036328;99.97949
14.99600;103.5767;5.485038;-8.781974;-0.9706625;-7.032661;99.93456
15.00434;103.6282;5.484878;-8.777778;-0.9700922;-7.029163;100.1414
15.01266;103.6670;5.484670;-8.773480;-0.9695122;-7.025594;99.95692
15.02100;103.7114;5.484454;-8.768891;-0.9689038;-7.021820;100.0186
15.02934;103.7513;5.484262;-8.764634;-0.9683270;-7.018276;100.0719
15.03766;103.7968;5.484085;-8.760353;-0.9677475;-7.014715;99.89340
15.04600;103.8338;5.483910;-8.756830;-0.9672432;-7.011692;99.89074
15.05434;103.8733;5.483711;-8.752296;-0.9666409;-7.007956;100.0913
15.06266;103.9146;5.483520;-8.748153;-0.9660769;-7.004500;100.0104
15.07100;103.9584;5.483266;-8.744582;-0.9655701;-7.001448;99.94303
15.07934;104.0039;5.483024;-8.740795;-0.9650397;-6.998236;99.99079
15.08766;104.0474;5.482860;-8.736908;-0.9645001;-6.994956;100.1070
15.09600;104.0879;5.482745;-8.733080;-0.9639680;-6.991720;99.95216
15.10434;104.1340;5.482652;-8.729359;-0.9634451;-6.988560;99.97234
15.11267;104.1694;5.482576;-8.725231;-0.9628838;-6.985112;100.0316
15.12100;104.2152;5.482492;-8.721426;-0.9623554;-6.981900;99.97856
15.12934;104.2550;5.482370;-8.716835;-0.9617485;-6.978126;100.0168
15.13766;104.2989;5.482255;-8.713211;-0.9612353;-6.975030;100.0031
15.14600;104.3349;5.482138;-8.709319;-0.9606965;-6.971748;99.98882
15.15434;104.3844;5.482068;-8.705305;-0.9601449;-6.968376;100.0147
15.16266;104.4211;5.482010;-8.701456;-0.9596109;-6.965126;99.98547
15.17100;104.4642;5.481916;-8.697800;-0.9590975;-6.962018;99.98211
15.17934;104.5082;5.481774;-8.693786;-0.9585481;-6.958651;100.0494
15.18766;104.5495;5.481615;-8.690241;-0.9580459;-6.955621;99.95030
15.19600;104.5904;5.481436;-8.686431;-0.9575168;-6.952401;100.0572
15.20434;104.6328;5.481278;-8.682559;-0.9569813;-6.949134;99.93558
15.21266;104.6764;5.481148;-8.678954;-0.9564725;-6.946059;100.0704
15.22100;104.7215;5.480984;-8.674793;-0.9559082;-6.942585;99.90118
15.22934;104.7612;5.480780;-8.670702;-0.9553501;-6.939160;100.0529
15.23767;104.8068;5.480646;-8.666551;-0.9547869;-6.935694;99.90074
15.24600;104.8475;5.480453;-8.662540;-0.9542359;-6.932324;100.1466
15.25434;104.8888;5.480356;-8.658275;-0.9536614;-6.928775;99.93839
15.26266;104.9324;5.480279;-8.654162;-0.9531019;-6.925335;100.0805
15.27100;104.9793;5.480210;-8.649694;-0.9525063;-6.921638;100.0175
15.27934;105.0140;5.480106;-8.645215;-0.9519106;-6.917938;99.90191
15.28766;105.0592;5.480014;-8.640575;-0.9512999;-6.914124;100.0343
15.29600;105.1048;5.479905;-8.636064;-0.9507008;-6.910400;99.98609
15.30434;105.1456;5.479798;-8.632069;-0.9501522;-6.907038;100.0171
15.31266;105.1839;5.479716;-8.628000;-0.9495976;-6.903630;99.99303
15.32100;105.2237;5.479638;-8.623951;-0.9490465;-6.900239;99.98231
15.32934;105.2644;5.479608;-8.619353;-0.9484442;-6.896470;100.0032
15.33766;105.3063;5.479526;-8.615360;-0.9478993;-6.893121;100.0325
15.34600;105.3502;5.479438;-8.611305;-0.9473488;-6.889729;99.96484
15.35434;105.3960;5.479318;-8.607004;-0.9467746;-6.886166;99.99390
15.36267;105.4394;5.479186;-8.603116;-0.9462391;-6.882886;100.0212
15.37100;105.4810;5.479039;-8.598925;-0.9456730;-6.879390;99.92822
15.37934;105.5229;5.478944;-8.595035;-0.9451384;-6.876114;100.0863
15.38766;105.5587;5.478901;-8.590387;-0.9445319;-6.872308;99.99905
15.39600;105.6037;5.478824;-8.585816;-0.9439328;-6.868556;99.98868
15.40434;105.6456;5.478656;-8.581372;-0.9433441;-6.864887;99.94478
15.41266;105.6872;5.478490;-8.576864;-0.9427481;-6.861168;100.0719
15.42100;105.7357;5.478253;-8.571895;-0.9421070;-6.857124;99.97109
15.42934;105.7799;5.478040;-8.567528;-0.9415226;-6.853494;100.0203
15.43766;105.8218;5.477886;-8.563636;-0.9409851;-6.850205;99.93462
15.44600;105.8594;5.477788;-8.559296;-0.9404061;-6.846606;99.98914
15.45434;105.9004;5.477674;-8.555468;-0.9398788;-6.843374;100.0320
15.46266;105.9411;5.477512;-8.551197;-0.9393080;-6.839829;100.0359
15.47100;105.9867;5.477374;-8.547278;-0.9387700;-6.836526;99.99988
15.47934;106.0350;5.477246;-8.543158;-0.9382098;-6.833072;99.97249
15.48767;106.0727;5.477080;-8.538563;-0.9376044;-6.829285;99.97425
15.49600;106.1117;5.476916;-8.534218;-0.9370249;-6.825679;100.0814
15.50434;106.1547;5.476838;-8.529982;-0.9364574;-6.822156;99.92144
15.51266;106.1979;5.476740;-8.525468;-0.9358638;-6.818438;100.0712
15.52100;106.2434;5.476662;-8.520574;-0.9352334;-6.814454;99.99601
15.52934;106.2843;5.476580;-8.515952;-0.9346282;-6.810656;99.98613
15.53766;106.3314;5.476455;-8.511334;-0.9340214;-6.806855;99.99712
15.54600;106.3755;5.476319;-8.506915;-0.9334328;-6.803189;99.93879
15.55434;106.4180;5.476112;-8.502358;-0.9328299;-6.799421;100.0580
15.56266;106.4622;5.475937;-8.497538;-0.9322040;-6.795476;99.97306
15.57100;106.5044;5.475799;-8.493569;-0.9316599;-6.792131;100.0366
15.57934;106.5466;5.475704;-8.489578;-0.9311124;-6.788764;99.95866
15.58766;106.5853;5.475598;-8.485330;-0.9305411;-6.785220;99.98620
15.59600;106.6265;5.475535;-8.480812;-0.9299439;-6.781485;100.0620
15.60434;106.6645;5.475376;-8.476251;-0.9293456;-6.777730;99.96199
15.61267;106.7091;5.475131;-8.471934;-0.9287712;-6.774149;99.97638
15.62100;106.7540;5.474920;-8.467803;-0.9282138;-6.770694;100.0566
15.62934;106.7962;5.474753;-8.463234;-0.9276155;-6.766936;99.94941
15.63766;106.8368;5.474634;-8.459297;-0.9270796;-6.763626;99.96234
15.64600;106.8795;5.474531;-8.455340;-0.9265421;-6.760302;100.0400
15.65434;106.9248;5.474426;-8.450630;-0.9259318;-6.756450;99.94628
15.66266;106.9634;5.474234;-8.445957;-0.9253250;-6.752622;100.1056
15.67100;107.0044;5.474006;-8.441632;-0.9247515;-6.749038;99.95840
15.67934;107.0514;5.473706;-8.437414;-0.9241882;-6.745526;100.0624
15.68766;107.0938;5.473472;-8.433197;-0.9236219;-6.742006;99.92578
15.69600;107.1316;5.473343;-8.428766;-0.9230362;-6.738340;100.0064
15.70434;107.1739;5.473232;-8.423706;-0.9223920;-6.734236;100.0651
15.71266;107.2163;5.473103;-8.419257;-0.9218072;-6.730566;99.96093
15.72100;107.2562;5.472926;-8.414493;-0.9211926;-6.726674;100.0412
15.72934;107.2982;5.472711;-8.409966;-0.9206001;-6.722949;100.0451
15.73767;107.3401;5.472488;-8.405457;-0.9200109;-6.719238;99.90272
15.74600;107.3859;5.472287;-8.401015;-0.9194272;-6.715570;100.0157
15.75434;107.4219;5.472096;-8.396188;-0.9188064;-6.711632;99.96306
15.76266;107.4721;5.471980;-8.391322;-0.9181825;-6.707669;99.96024
15.77100;107.5086;5.471848;-8.386734;-0.9175856;-6.703902;100.0286
15.77934;107.5431;5.471705;-8.382391;-0.9170148;-6.700316;100.1083
15.78766;107.5946;5.471512;-8.378374;-0.9164728;-6.696950;99.91347
15.79600;107.6338;5.471301;-8.373820;-0.9158792;-6.693206;100.0674
15.80434;107.6730;5.471105;-8.369288;-0.9152884;-6.689478;99.98939
15.81266;107.7167;5.470930;-8.364670;-0.9146891;-6.685690;99.98101
15.82100;107.7606;5.470776;-8.360194;-0.9141028;-6.682000;99.99688
15.82934;107.8056;5.470637;-8.355918;-0.9135363;-6.678450;99.98992
15.83766;107.8457;5.470479;-8.351156;-0.9129224;-6.674556;99.99835
15.84600;107.8862;5.470222;-8.346469;-0.9123160;-6.670718;100.0024
15.85434;107.9308;5.469910;-8.341910;-0.9117234;-6.666972;100.0001
15.86267;107.9748;5.469578;-8.336774;-0.9110703;-6.662802;100.0100
15.87100;108.0197;5.469261;-8.331438;-0.9104000;-6.658500;99.95408
15.87934;108.0616;5.468946;-8.326398;-0.9097574;-6.654401;99.96491
15.88766;108.1011;5.468651;-8.321655;-0.9091431;-6.650512;100.0875
15.89600;108.1496;5.468362;-8.316561;-0.9084949;-6.646374;99.94908
15.90434;108.1900;5.468050;-8.311751;-0.9078734;-6.642432;100.0122
15.91266;108.2270;5.467734;-8.306739;-0.9072351;-6.638360;99.97169
15.92100;108.2724;5.467410;-8.302468;-0.9066675;-6.634802;100.0815
15.92934;108.3149;5.467144;-8.297790;-0.9060606;-6.630962;99.95632
15.93766;108.3572;5.466950;-8.292986;-0.9054419;-6.627030;99.97744
15.94600;108.3984;5.466760;-8.288399;-0.9048451;-6.623255;100.0129
15.95434;108.4419;5.466568;-8.283711;-0.9042390;-6.619412;99.93684
15.96266;108.4888;5.466374;-8.279328;-0.9036620;-6.615781;100.0953
15.97100;108.5230;5.466161;-8.274054;-0.9029986;-6.611520;99.93436
15.97934;108.5631;5.465937;-8.269390;-0.9023976;-6.607702;100.0866
15.98767;108.6065;5.465690;-8.264606;-0.9017862;-6.603803;99.91407
15.99600;108.6594;5.465449;-8.259718;-0.9011600;-6.599811;100.0210
